ItemIndex	BodyType	GroupName	GDP	SellType	SellPrices	PopPrice	GiftPrice	Not4Sale	Charm
301	2		0;110;1122	7	1;1;1	10			
301	3		0;110;1123	7	1;1;1	10			
301	4		0;110;1124	7	1;1;1	10			
302	1	Phong TrÛc	0;108;1049	7	1;1;1	10			
302	2		0;108;1050	7	1;1;1	10			
302	3		0;108;1051	7	1;1;1	10			
302	4		0;108;1052	7	1;1;1	10			
303	1		0;109;1049	7	1;1;1	10			
303	2		0;109;1050	7	1;1;1	10			
303	3		0;109;1051	7	1;1;1	10			
303	4		0;109;1052	7	1;1;1	10			
304	1		0;110;1049	7	1;1;1	10			
304	2		0;110;1050	7	1;1;1	10			
304	3		0;110;1051	7	1;1;1	10			
304	4		0;110;1052	7	1;1;1	10			
305	1	ßµn Hoa	0;108;1129	7	1;1;1	10			
305	2		0;108;1130	7	1;1;1	10			
305	3		0;108;1131	7	1;1;1	10			
305	4		0;108;1132	7	1;1;1	10			
306	1		0;109;1129	7	1;1;1	10			
306	2		0;109;1130	7	1;1;1	10			
306	3		0;109;1131	7	1;1;1	10			
306	4		0;109;1132	7	1;1;1	10			
307	1		0;110;1129	7	1;1;1	10			
307	2		0;110;1130	7	1;1;1	10			
307	3		0;110;1131	7	1;1;1	10			
307	4		0;110;1132	7	1;1;1	10			
308	1	Chi’u Y™n	0;108;1057	7	1;1;1	10			
308	2		0;108;1058	7	1;1;1	10			
308	3		0;108;1059	7	1;1;1	10			
308	4		0;108;1060	7	1;1;1	10			
309	1		0;109;1057	7	1;1;1	10			
309	2		0;109;1058	7	1;1;1	10			
309	3		0;109;1059	7	1;1;1	10			
309	4		0;109;1060	7	1;1;1	10			
310	1		0;110;1057	7	1;1;1	10			
310	2		0;110;1058	7	1;1;1	10			
310	3		0;110;1059	7	1;1;1	10			
310	4		0;110;1060	7	1;1;1	10			
311	1	MÈ Hµn	0;108;1069	7	1;1;1	10			
311	2		0;108;1070	7	1;1;1	10			
311	3		0;108;1071	7	1;1;1	10			
311	4		0;108;1072	7	1;1;1	10			
312	1		0;109;1069	7	1;1;1	10			
312	2		0;109;1070	7	1;1;1	10			
312	3		0;109;1071	7	1;1;1	10			
312	4		0;109;1072	7	1;1;1	10			
313	1		0;110;1069	7	1;1;1	10			
313	2		0;110;1070	7	1;1;1	10			
313	3		0;110;1071	7	1;1;1	10			
313	4		0;110;1072	7	1;1;1	10			
314	1	H∂i Tri“u	0;108;1137	7	1;1;1	10			
314	2		0;108;1138	7	1;1;1	10			
314	3		0;108;1139	7	1;1;1	10			
314	4		0;108;1140	7	1;1;1	10			
315	1		0;109;1137	7	1;1;1	10			
315	2		0;109;1138	7	1;1;1	10			
315	3		0;109;1139	7	1;1;1	10			
315	4		0;109;1140	7	1;1;1	10			
316	1		0;110;1137	7	1;1;1	10			
316	2		0;110;1138	7	1;1;1	10			
316	3		0;110;1139	7	1;1;1	10			
316	4		0;110;1140	7	1;1;1	10			
317	1	Ng‰c Kim	0;108;1141	7	1;1;1	10			
317	2		0;108;1142	7	1;1;1	10			
317	3		0;108;1143	7	1;1;1	10			
317	4		0;108;1144	7	1;1;1	10			
318	1		0;109;1141	7	1;1;1	10			
318	2		0;109;1142	7	1;1;1	10			
318	3		0;109;1143	7	1;1;1	10			
318	4		0;109;1144	7	1;1;1	10			
319	1		0;110;1141	7	1;1;1	10			
319	2		0;110;1142	7	1;1;1	10			
319	3		0;110;1143	7	1;1;1	10			
319	4		0;110;1144	7	1;1;1	10			
320	1	ThÛy MÈ	0;108;1245	7	1;1;1	10			
320	2		0;108;1246	7	1;1;1	10			
320	3		0;108;1247	7	1;1;1	10			
320	4		0;108;1248	7	1;1;1	10			
321	1		0;109;1245	7	1;1;1	10			
321	2		0;109;1246	7	1;1;1	10			
321	3		0;109;1247	7	1;1;1	10			
321	4		0;109;1248	7	1;1;1	10			
322	1		0;110;1245	7	1;1;1	10			
322	2		0;110;1246	7	1;1;1	10			
322	3		0;110;1247	7	1;1;1	10			
322	4		0;110;1248	7	1;1;1	10			
323	1	Li‘u V©n	0;108;1145	7	1;1;1	10			
323	2		0;108;1146	7	1;1;1	10			
323	3		0;108;1147	7	1;1;1	10			
323	4		0;108;1148	7	1;1;1	10			
324	1		0;109;1145	7	1;1;1	10			
324	2		0;109;1146	7	1;1;1	10			
324	3		0;109;1147	7	1;1;1	10			
324	4		0;109;1148	7	1;1;1	10			
325	1		0;110;1145	7	1;1;1	10			
325	2		0;110;1146	7	1;1;1	10			
325	3		0;110;1147	7	1;1;1	10			
325	4		0;110;1148	7	1;1;1	10			
326	1	Tuy’t Lπc	0;108;1125	7	1;1;1	10			
326	2		0;108;1126	7	1;1;1	10			
326	3		0;108;1127	7	1;1;1	10			
326	4		0;108;1128	7	1;1;1	10			
327	1		0;109;1125	7	1;1;1	10			
327	2		0;109;1126	7	1;1;1	10			
327	3		0;109;1127	7	1;1;1	10			
327	4		0;109;1128	7	1;1;1	10			
328	1		0;110;1125	7	1;1;1	10			
328	2		0;110;1126	7	1;1;1	10			
328	3		0;110;1127	7	1;1;1	10			
328	4		0;110;1128	7	1;1;1	10			
329	1	Nhπn Tr◊	0;108;1133	7	1;1;1	10			
329	2		0;108;1134	7	1;1;1	10			
329	3		0;108;1135	7	1;1;1	10			
329	4		0;108;1136	7	1;1;1	10			
330	1		0;109;1133	7	1;1;1	10			
330	2		0;109;1134	7	1;1;1	10			
330	3		0;109;1135	7	1;1;1	10			
330	4		0;109;1136	7	1;1;1	10			
331	1		0;110;1133	7	1;1;1	10			
331	2		0;110;1134	7	1;1;1	10			
331	3		0;110;1135	7	1;1;1	10			
331	4		0;110;1136	7	1;1;1	10			
332	1	Thanh S≠¨ng	0;108;1149	7	1;1;1	10			
332	2		0;108;1150	7	1;1;1	10			
332	3		0;108;1151	7	1;1;1	10			
332	4		0;108;1152	7	1;1;1	10			
333	1		0;109;1149	7	1;1;1	10			
333	2		0;109;1150	7	1;1;1	10			
333	3		0;109;1151	7	1;1;1	10			
333	4		0;109;1152	7	1;1;1	10			
334	1		0;110;1149	7	1;1;1	10			
334	2		0;110;1150	7	1;1;1	10			
334	3		0;110;1151	7	1;1;1	10			
334	4		0;110;1152	7	1;1;1	10			
335	1	Hﬂa Phong	0;108;1153	7	1;1;1	10			
335	2		0;108;1154	7	1;1;1	10			
335	3		0;108;1155	7	1;1;1	10			
335	4		0;108;1156	7	1;1;1	10			
336	1		0;109;1153	7	1;1;1	10			
336	2		0;109;1154	7	1;1;1	10			
336	3		0;109;1155	7	1;1;1	10			
336	4		0;109;1156	7	1;1;1	10			
337	1		0;110;1153	7	1;1;1	10			
337	2		0;110;1154	7	1;1;1	10			
337	3		0;110;1155	7	1;1;1	10			
337	4		0;110;1156	7	1;1;1	10			
338	1	H≠¨ng Trπch	0;108;1157	7	1;1;1	10			
338	2		0;108;1158	7	1;1;1	10			
338	3		0;108;1159	7	1;1;1	10			
338	4		0;108;1160	7	1;1;1	10			
339	1		0;109;1157	7	1;1;1	10			
339	2		0;109;1158	7	1;1;1	10			
339	3		0;109;1159	7	1;1;1	10			
339	4		0;109;1160	7	1;1;1	10			
340	1		0;110;1157	7	1;1;1	10			
340	2		0;110;1158	7	1;1;1	10			
340	3		0;110;1159	7	1;1;1	10			
340	4		0;110;1160	7	1;1;1	10			
341	1	U Th∂o	0;108;1161	7	1400;5600;999999	10			
341	2		0;108;1162	7	1400;5600;999999	10			
341	3		0;108;1163	7	1400;5600;999999	10			
341	4		0;108;1164	7	1400;5600;999999	10			
342	1		0;109;1161	7	1400;5600;999999	10			
342	2		0;109;1162	7	1400;5600;999999	10			
342	3		0;109;1163	7	1400;5600;999999	10			
342	4		0;109;1164	7	1400;5600;999999	10			
343	1		0;110;1161	7	1400;5600;999999	10			
343	2		0;110;1162	7	1400;5600;999999	10			
343	3		0;110;1163	7	1400;5600;999999	10			
343	4		0;110;1164	7	1400;5600;999999	10			
344	1	LÈ Hoa	0;108;1165	7	1400;5600;999999	10			
344	2		0;108;1166	7	1400;5600;999999	10			
344	3		0;108;1167	7	1400;5600;999999	10			
344	4		0;108;1168	7	1400;5600;999999	10			
345	1		0;109;1165	7	1400;5600;999999	10			
345	2		0;109;1166	7	1400;5600;999999	10			
345	3		0;109;1167	7	1400;5600;999999	10			
345	4		0;109;1168	7	1400;5600;999999	10			
346	1		0;110;1165	7	1400;5600;999999	10			
346	2		0;110;1166	7	1400;5600;999999	10			
346	3		0;110;1167	7	1400;5600;999999	10			
346	4		0;110;1168	7	1400;5600;999999	10			
347	1	TË Nga	0;108;1169	7	1400;5600;999999	10			
347	2		0;108;1170	7	1400;5600;999999	10			
347	3		0;108;1171	7	1400;5600;999999	10			
347	4		0;108;1172	7	1400;5600;999999	10			
348	1		0;109;1169	7	1400;5600;999999	10			
348	2		0;109;1170	7	1400;5600;999999	10			
348	3		0;109;1171	7	1400;5600;999999	10			
348	4		0;109;1172	7	1400;5600;999999	10			
349	1		0;110;1169	7	1400;5600;999999	10			
349	2		0;110;1170	7	1400;5600;999999	10			
349	3		0;110;1171	7	1400;5600;999999	10			
349	4		0;110;1172	7	1400;5600;999999	10			
350	1	Lπc S≠¨ng	0;108;1173	7	1400;5600;999999	10			
350	2		0;108;1174	7	1400;5600;999999	10			
350	3		0;108;1175	7	1400;5600;999999	10			
350	4		0;108;1176	7	1400;5600;999999	10			
351	1		0;109;1173	7	1400;5600;999999	10			
351	2		0;109;1174	7	1400;5600;999999	10			
351	3		0;109;1175	7	1400;5600;999999	10			
351	4		0;109;1176	7	1400;5600;999999	10			
352	1		0;110;1173	7	1400;5600;999999	10			
352	2		0;110;1174	7	1400;5600;999999	10			
352	3		0;110;1175	7	1400;5600;999999	10			
352	4		0;110;1176	7	1400;5600;999999	10			
353	1	Hµn Kh´ng	0;108;1181	7	1400;5600;999999	10			
353	2		0;108;1182	7	1400;5600;999999	10			
353	3		0;108;1183	7	1400;5600;999999	10			
353	4		0;108;1184	7	1400;5600;999999	10			
354	1		0;109;1181	7	1400;5600;999999	10			
354	2		0;109;1182	7	1400;5600;999999	10			
354	3		0;109;1183	7	1400;5600;999999	10			
354	4		0;109;1184	7	1400;5600;999999	10			
355	1		0;110;1181	7	1400;5600;999999	10			
355	2		0;110;1182	7	1400;5600;999999	10			
355	3		0;110;1183	7	1400;5600;999999	10			
355	4		0;110;1184	7	1400;5600;999999	10			
356	1	V©n Nguy÷t	0;108;1185	7	1400;5600;999999	10			
356	2		0;108;1186	7	1400;5600;999999	10			
356	3		0;108;1187	7	1400;5600;999999	10			
356	4		0;108;1188	7	1400;5600;999999	10			
357	1		0;109;1185	7	1400;5600;999999	10			
357	2		0;109;1186	7	1400;5600;999999	10			
357	3		0;109;1187	7	1400;5600;999999	10			
357	4		0;109;1188	7	1400;5600;999999	10			
358	1		0;110;1185	7	1400;5600;999999	10			
358	2		0;110;1186	7	1400;5600;999999	10			
358	3		0;110;1187	7	1400;5600;999999	10			
358	4		0;110;1188	7	1400;5600;999999	10			
359	1	Thanh Thu	0;108;1189	7	1400;5600;999999	10			
359	2		0;108;1190	7	1400;5600;999999	10			
359	3		0;108;1191	7	1400;5600;999999	10			
359	4		0;108;1192	7	1400;5600;999999	10			
360	1		0;109;1189	7	1400;5600;999999	10			
360	2		0;109;1190	7	1400;5600;999999	10			
360	3		0;109;1191	7	1400;5600;999999	10			
360	4		0;109;1192	7	1400;5600;999999	10			
361	1		0;110;1189	7	1400;5600;999999	10			
361	2		0;110;1190	7	1400;5600;999999	10			
361	3		0;110;1191	7	1400;5600;999999	10			
361	4		0;110;1192	7	1400;5600;999999	10			
362	1	B®ng LÈ	0;108;1197	7	1400;5600;999999	10			
362	2		0;108;1198	7	1400;5600;999999	10			
362	3		0;108;1199	7	1400;5600;999999	10			
362	4		0;108;1200	7	1400;5600;999999	10			
363	1		0;109;1197	7	1400;5600;999999	10			
363	2		0;109;1198	7	1400;5600;999999	10			
363	3		0;109;1199	7	1400;5600;999999	10			
363	4		0;109;1200	7	1400;5600;999999	10			
364	1		0;110;1197	7	1400;5600;999999	10			
364	2		0;110;1198	7	1400;5600;999999	10			
364	3		0;110;1199	7	1400;5600;999999	10			
364	4		0;110;1200	7	1400;5600;999999	10			
365	1	Thanh Qu˙nh	0;108;1201	7	1400;5600;999999	10			
365	2		0;108;1202	7	1400;5600;999999	10			
365	3		0;108;1203	7	1400;5600;999999	10			
365	4		0;108;1204	7	1400;5600;999999	10			
366	1		0;109;1201	7	1400;5600;999999	10			
366	2		0;109;1202	7	1400;5600;999999	10			
366	3		0;109;1203	7	1400;5600;999999	10			
366	4		0;109;1204	7	1400;5600;999999	10			
367	1		0;110;1201	7	1400;5600;999999	10			
367	2		0;110;1202	7	1400;5600;999999	10			
367	3		0;110;1203	7	1400;5600;999999	10			
367	4		0;110;1204	7	1400;5600;999999	10			
368	1	Thanh Dπ	0;108;1205	7	1400;5600;999999	10			
368	2		0;108;1206	7	1400;5600;999999	10			
368	3		0;108;1207	7	1400;5600;999999	10			
368	4		0;108;1208	7	1400;5600;999999	10			
369	1		0;109;1205	7	1400;5600;999999	10			
369	2		0;109;1206	7	1400;5600;999999	10			
369	3		0;109;1207	7	1400;5600;999999	10			
369	4		0;109;1208	7	1400;5600;999999	10			
370	1		0;110;1205	7	1400;5600;999999	10			
370	2		0;110;1206	7	1400;5600;999999	10			
370	3		0;110;1207	7	1400;5600;999999	10			
370	4		0;110;1208	7	1400;5600;999999	10			
371	1	Th∏i Minh	0;108;1209	7	1400;5600;999999	10			
371	2		0;108;1210	7	1400;5600;999999	10			
371	3		0;108;1211	7	1400;5600;999999	10			
371	4		0;108;1212	7	1400;5600;999999	10			
372	1		0;109;1209	7	1400;5600;999999	10			
372	2		0;109;1210	7	1400;5600;999999	10			
372	3		0;109;1211	7	1400;5600;999999	10			
372	4		0;109;1212	7	1400;5600;999999	10			
373	1		0;110;1209	7	1400;5600;999999	10			
373	2		0;110;1210	7	1400;5600;999999	10			
373	3		0;110;1211	7	1400;5600;999999	10			
373	4		0;110;1212	7	1400;5600;999999	10			
374	1	Phi H≠¨ng	0;108;1213	7	1400;5600;999999	10			
374	2		0;108;1214	7	1400;5600;999999	10			
374	3		0;108;1215	7	1400;5600;999999	10			
374	4		0;108;1216	7	1400;5600;999999	10			
375	1		0;109;1213	7	1400;5600;999999	10			
375	2		0;109;1214	7	1400;5600;999999	10			
375	3		0;109;1215	7	1400;5600;999999	10			
375	4		0;109;1216	7	1400;5600;999999	10			
376	1		0;110;1213	7	1400;5600;999999	10			
376	2		0;110;1214	7	1400;5600;999999	10			
376	3		0;110;1215	7	1400;5600;999999	10			
376	4		0;110;1216	7	1400;5600;999999	10			
377	1	L®ng Ba	0;108;1217	7	1400;5600;999999	10			
377	2		0;108;1218	7	1400;5600;999999	10			
377	3		0;108;1219	7	1400;5600;999999	10			
377	4		0;108;1220	7	1400;5600;999999	10			
378	1		0;109;1217	7	1400;5600;999999	10			
378	2		0;109;1218	7	1400;5600;999999	10			
378	3		0;109;1219	7	1400;5600;999999	10			
378	4		0;109;1220	7	1400;5600;999999	10			
379	1		0;110;1217	7	1400;5600;999999	10			
379	2		0;110;1218	7	1400;5600;999999	10			
379	3		0;110;1219	7	1400;5600;999999	10			
379	4		0;110;1220	7	1400;5600;999999	10			
380	1	ChÛc Minh	0;108;1221	7	1400;5600;999999	10			
380	2		0;108;1222	7	1400;5600;999999	10			
380	3		0;108;1223	7	1400;5600;999999	10			
380	4		0;108;1224	7	1400;5600;999999	10			
381	1		0;109;1221	7	1400;5600;999999	10			
381	2		0;109;1222	7	1400;5600;999999	10			
381	3		0;109;1223	7	1400;5600;999999	10			
381	4		0;109;1224	7	1400;5600;999999	10			
382	1		0;110;1221	7	1400;5600;999999	10			
382	2		0;110;1222	7	1400;5600;999999	10			
382	3		0;110;1223	7	1400;5600;999999	10			
382	4		0;110;1224	7	1400;5600;999999	10			
383	1	Xu©n S¨n	0;108;1225	7	1400;5600;999999	10			
383	2		0;108;1226	7	1400;5600;999999	10			
383	3		0;108;1227	7	1400;5600;999999	10			
383	4		0;108;1228	7	1400;5600;999999	10			
384	1		0;109;1225	7	1400;5600;999999	10			
384	2		0;109;1226	7	1400;5600;999999	10			
384	3		0;109;1227	7	1400;5600;999999	10			
384	4		0;109;1228	7	1400;5600;999999	10			
385	1		0;110;1225	7	1400;5600;999999	10			
385	2		0;110;1226	7	1400;5600;999999	10			
385	3		0;110;1227	7	1400;5600;999999	10			
385	4		0;110;1228	7	1400;5600;999999	10			
386	1	Thanh L≠u	0;108;1229	7	1400;5600;999999	10			
386	2		0;108;1230	7	1400;5600;999999	10			
386	3		0;108;1231	7	1400;5600;999999	10			
386	4		0;108;1232	7	1400;5600;999999	10			
387	1		0;109;1229	7	1400;5600;999999	10			
387	2		0;109;1230	7	1400;5600;999999	10			
387	3		0;109;1231	7	1400;5600;999999	10			
387	4		0;109;1232	7	1400;5600;999999	10			
388	1		0;110;1229	7	1400;5600;999999	10			
388	2		0;110;1230	7	1400;5600;999999	10			
388	3		0;110;1231	7	1400;5600;999999	10			
388	4		0;110;1232	7	1400;5600;999999	10			
389	1	L≠u Oanh	0;108;1237	7	1400;5600;999999	10			
389	2		0;108;1238	7	1400;5600;999999	10			
389	3		0;108;1239	7	1400;5600;999999	10			
389	4		0;108;1240	7	1400;5600;999999	10			
390	1		0;109;1237	7	1400;5600;999999	10			
390	2		0;109;1238	7	1400;5600;999999	10			
390	3		0;109;1239	7	1400;5600;999999	10			
390	4		0;109;1240	7	1400;5600;999999	10			
391	1		0;110;1237	7	1400;5600;999999	10			
391	2		0;110;1238	7	1400;5600;999999	10			
391	3		0;110;1239	7	1400;5600;999999	10			
391	4		0;110;1240	7	1400;5600;999999	10			
392	1	B›ch A∂nh	0;108;1253	7	1400;5600;999999	10			
392	2		0;108;1254	7	1400;5600;999999	10			
392	3		0;108;1255	7	1400;5600;999999	10			
392	4		0;108;1256	7	1400;5600;999999	10			
393	1		0;109;1253	7	1400;5600;999999	10			
393	2		0;109;1254	7	1400;5600;999999	10			
393	3		0;109;1255	7	1400;5600;999999	10			
393	4		0;109;1256	7	1400;5600;999999	10			
394	1		0;110;1253	7	1400;5600;999999	10			
394	2		0;110;1254	7	1400;5600;999999	10			
394	3		0;110;1255	7	1400;5600;999999	10			
394	4		0;110;1256	7	1400;5600;999999	10			
395	1	Tinh V©n	0;108;1257	7	1400;5600;999999	10			
395	2		0;108;1258	7	1400;5600;999999	10			
395	3		0;108;1259	7	1400;5600;999999	10			
395	4		0;108;1260	7	1400;5600;999999	10			
396	1		0;109;1257	7	1400;5600;999999	10			
396	2		0;109;1258	7	1400;5600;999999	10			
396	3		0;109;1259	7	1400;5600;999999	10			
396	4		0;109;1260	7	1400;5600;999999	10			
397	1		0;110;1257	7	1400;5600;999999	10			
397	2		0;110;1258	7	1400;5600;999999	10			
397	3		0;110;1259	7	1400;5600;999999	10			
397	4		0;110;1260	7	1400;5600;999999	10			
398	1	H≠¨ng A∂nh	0;108;1261	7	1400;5600;999999	10			
398	2		0;108;1262	7	1400;5600;999999	10			
398	3		0;108;1263	7	1400;5600;999999	10			
398	4		0;108;1264	7	1400;5600;999999	10			
399	1		0;109;1261	7	1400;5600;999999	10			
399	2		0;109;1262	7	1400;5600;999999	10			
399	3		0;109;1263	7	1400;5600;999999	10			
399	4		0;109;1264	7	1400;5600;999999	10			
400	1		0;110;1261	7	1400;5600;999999	10			
400	2		0;110;1262	7	1400;5600;999999	10			
400	3		0;110;1263	7	1400;5600;999999	10			
400	4		0;110;1264	7	1400;5600;999999	10			
401	1	Hµn V©n	0;108;1267	7	1400;5600;999999	10			
401	2		0;108;1268	7	1400;5600;999999	10			
401	3		0;108;1269	7	1400;5600;999999	10			
401	4		0;108;1270	7	1400;5600;999999	10			
402	1		0;109;1267	7	1400;5600;999999	10			
402	2		0;109;1268	7	1400;5600;999999	10			
402	3		0;109;1269	7	1400;5600;999999	10			
402	4		0;109;1270	7	1400;5600;999999	10			
403	1		0;110;1267	7	1400;5600;999999	10			
403	2		0;110;1268	7	1400;5600;999999	10			
403	3		0;110;1269	7	1400;5600;999999	10			
403	4		0;110;1270	7	1400;5600;999999	10			
404	1	Hµn Anh	0;108;1271	7	1400;5600;999999	10			
404	2		0;108;1272	7	1400;5600;999999	10			
404	3		0;108;1273	7	1400;5600;999999	10			
404	4		0;108;1274	7	1400;5600;999999	10			
405	1		0;109;1271	7	1400;5600;999999	10			
405	2		0;109;1272	7	1400;5600;999999	10			
405	3		0;109;1273	7	1400;5600;999999	10			
405	4		0;109;1274	7	1400;5600;999999	10			
406	1		0;110;1271	7	1400;5600;999999	10			
406	2		0;110;1272	7	1400;5600;999999	10			
406	3		0;110;1273	7	1400;5600;999999	10			
406	4		0;110;1274	7	1400;5600;999999	10			
407	1	Thanh C∂nh	0;108;1275	7	1400;5600;999999	10			
407	2		0;108;1276	7	1400;5600;999999	10			
407	3		0;108;1277	7	1400;5600;999999	10			
407	4		0;108;1278	7	1400;5600;999999	10			
408	1		0;109;1275	7	1400;5600;999999	10			
408	2		0;109;1276	7	1400;5600;999999	10			
408	3		0;109;1277	7	1400;5600;999999	10			
408	4		0;109;1278	7	1400;5600;999999	10			
409	1		0;110;1275	7	1400;5600;999999	10			
409	2		0;110;1276	7	1400;5600;999999	10			
409	3		0;110;1277	7	1400;5600;999999	10			
409	4		0;110;1278	7	1400;5600;999999	10			
410	1	Khinh Phong	0;108;1279	7	1400;5600;999999	10			
410	2		0;108;1280	7	1400;5600;999999	10			
410	3		0;108;1281	7	1400;5600;999999	10			
410	4		0;108;1282	7	1400;5600;999999	10			
411	1		0;109;1279	7	1400;5600;999999	10			
411	2		0;109;1280	7	1400;5600;999999	10			
411	3		0;109;1281	7	1400;5600;999999	10			
411	4		0;109;1282	7	1400;5600;999999	10			
412	1		0;110;1279	7	1400;5600;999999	10			
412	2		0;110;1280	7	1400;5600;999999	10			
412	3		0;110;1281	7	1400;5600;999999	10			
412	4		0;110;1282	7	1400;5600;999999	10			
413	1	Y™n Li‘u	0;108;1283	7	1400;5600;999999	10			
413	2		0;108;1284	7	1400;5600;999999	10			
413	3		0;108;1285	7	1400;5600;999999	10			
413	4		0;108;1286	7	1400;5600;999999	10			
414	1		0;109;1283	7	1400;5600;999999	10			
414	2		0;109;1284	7	1400;5600;999999	10			
414	3		0;109;1285	7	1400;5600;999999	10			
414	4		0;109;1286	7	1400;5600;999999	10			
415	1		0;110;1283	7	1400;5600;999999	10			
415	2		0;110;1284	7	1400;5600;999999	10			
415	3		0;110;1285	7	1400;5600;999999	10			
415	4		0;110;1286	7	1400;5600;999999	10			
419	1	Hπnh VÚ	0;108;1295	7	1400;5600;999999	10			
419	2		0;108;1296	7	1400;5600;999999	10			
419	3		0;108;1297	7	1400;5600;999999	10			
419	4		0;108;1298	7	1400;5600;999999	10			
420	1		0;109;1295	7	1400;5600;999999	10			
420	2		0;109;1296	7	1400;5600;999999	10			
420	3		0;109;1297	7	1400;5600;999999	10			
420	4		0;109;1298	7	1400;5600;999999	10			
421	1		0;110;1295	7	1400;5600;999999	10			
421	2		0;110;1296	7	1400;5600;999999	10			
421	3		0;110;1297	7	1400;5600;999999	10			
421	4		0;110;1298	7	1400;5600;999999	10			
422	1	ThÀp L˝	0;108;1299	7	1400;5600;999999	10			
422	2		0;108;1300	7	1400;5600;999999	10			
422	3		0;108;1301	7	1400;5600;999999	10			
422	4		0;108;1302	7	1400;5600;999999	10			
423	1		0;109;1299	7	1400;5600;999999	10			
423	2		0;109;1300	7	1400;5600;999999	10			
423	3		0;109;1301	7	1400;5600;999999	10			
423	4		0;109;1302	7	1400;5600;999999	10			
424	1		0;110;1299	7	1400;5600;999999	10			
424	2		0;110;1300	7	1400;5600;999999	10			
424	3		0;110;1301	7	1400;5600;999999	10			
424	4		0;110;1302	7	1400;5600;999999	10			
425	1	Huy“n S≠¨ng	0;108;1303	7	1400;5600;999999	10			
425	2		0;108;1304	7	1400;5600;999999	10			
425	3		0;108;1305	7	1400;5600;999999	10			
425	4		0;108;1306	7	1400;5600;999999	10			
426	1		0;109;1303	7	1400;5600;999999	10			
426	2		0;109;1304	7	1400;5600;999999	10			
426	3		0;109;1305	7	1400;5600;999999	10			
426	4		0;109;1306	7	1400;5600;999999	10			
427	1		0;110;1303	7	1400;5600;999999	10			
427	2		0;110;1304	7	1400;5600;999999	10			
427	3		0;110;1305	7	1400;5600;999999	10			
427	4		0;110;1306	7	1400;5600;999999	10			
428	1	Tuy’t Mai	0;108;1307	7	1400;5600;999999	10			
428	2		0;108;1308	7	1400;5600;999999	10			
428	3		0;108;1309	7	1400;5600;999999	10			
428	4		0;108;1310	7	1400;5600;999999	10			
429	1		0;109;1307	7	1400;5600;999999	10			
429	2		0;109;1308	7	1400;5600;999999	10			
429	3		0;109;1309	7	1400;5600;999999	10			
429	4		0;109;1310	7	1400;5600;999999	10			
430	1		0;110;1307	7	1400;5600;999999	10			
430	2		0;110;1308	7	1400;5600;999999	10			
430	3		0;110;1309	7	1400;5600;999999	10			
430	4		0;110;1310	7	1400;5600;999999	10			
431	1	Thu Nguy÷t	0;108;1311	7	1400;5600;999999	10			
431	2		0;108;1312	7	1400;5600;999999	10			
431	3		0;108;1313	7	1400;5600;999999	10			
431	4		0;108;1314	7	1400;5600;999999	10			
432	1		0;109;1311	7	1400;5600;999999	10			
432	2		0;109;1312	7	1400;5600;999999	10			
432	3		0;109;1313	7	1400;5600;999999	10			
432	4		0;109;1314	7	1400;5600;999999	10			
433	1		0;110;1311	7	1400;5600;999999	10			
433	2		0;110;1312	7	1400;5600;999999	10			
433	3		0;110;1313	7	1400;5600;999999	10			
433	4		0;110;1314	7	1400;5600;999999	10			
434	1	Ngoπi trang mÌi 1	0;108;1351	7	3000;9000;999999	10			
434	2		0;108;1352	7	3000;9000;999999	10			
434	3		0;108;1353	7	3000;9000;999999	10			
434	4		0;108;1354	7	3000;9000;999999	10			
435	1		0;109;1351	7	3000;9000;999999	10			
435	2		0;109;1352	7	3000;9000;999999	10			
435	3		0;109;1353	7	3000;9000;999999	10			
435	4		0;109;1354	7	3000;9000;999999	10			
436	1		0;110;1351	7	3000;9000;999999	10			
436	2		0;110;1352	7	3000;9000;999999	10			
436	3		0;110;1353	7	3000;9000;999999	10			
436	4		0;110;1354	7	3000;9000;999999	10			
437	1	Ngoπi trang mÌi 2	0;108;1319	7	3000;9000;999999	10			
437	2		0;108;1320	7	3000;9000;999999	10			
437	3		0;108;1321	7	3000;9000;999999	10			
437	4		0;108;1322	7	3000;9000;999999	10			
438	1		0;109;1319	7	3000;9000;999999	10			
438	2		0;109;1320	7	3000;9000;999999	10			
438	3		0;109;1321	7	3000;9000;999999	10			
438	4		0;109;1322	7	3000;9000;999999	10			
439	1		0;110;1319	7	3000;9000;999999	10			
439	2		0;110;1320	7	3000;9000;999999	10			
439	3		0;110;1321	7	3000;9000;999999	10			
439	4		0;110;1322	7	3000;9000;999999	10			
440	1	Ngoπi trang mÌi 3	0;108;1315	7	3000;9000;999999	10			
440	2		0;108;1316	7	3000;9000;999999	10			
440	3		0;108;1317	7	3000;9000;999999	10			
440	4		0;108;1318	7	3000;9000;999999	10			
441	1		0;109;1315	7	3000;9000;999999	10			
441	2		0;109;1316	7	3000;9000;999999	10			
441	3		0;109;1317	7	3000;9000;999999	10			
441	4		0;109;1318	7	3000;9000;999999	10			
442	1		0;110;1315	7	3000;9000;999999	10			
442	2		0;110;1316	7	3000;9000;999999	10			
442	3		0;110;1317	7	3000;9000;999999	10			
442	4		0;110;1318	7	3000;9000;999999	10			
443	1	Ngoπi trang mÌi 4	0;108;1323	7	3000;9000;999999	10			
443	2		0;108;1324	7	3000;9000;999999	10			
