WeaponEffectId	WeaponId	WeaponEffectFile_left	fx_left	fy_left	fz_left	WeaponEffectFile_right	fx_right	fy_right	fz_right
5	246					image\effect\sfx\其他\笛a_雾气_绿.3e	1.7	1.2	1.2
6	246					image\effect\sfx\其他\笛a_雾气_棕.3e	1.7	1.2	1.2
7	246					image\effect\sfx\其他\笛a_雾气_紫+闪光1.3e	1.7	1.2	1.2
8	246					image\effect\sfx\其他\笛a_雾气_紫+闪光2.3e	1.7	1.2	1.2
9	246					image\effect\sfx\其他\笛a_雾气_紫+闪光3.3e	1.7	1.2	1.2
10	246					image\effect\sfx\其他\笛a_发散_红.3e	1.7	1.2	1.2
11	246					image\effect\sfx\其他\笛a_发散_蓝.3e	1.7	1.2	1.2
12	246					image\effect\sfx\其他\笛a_聚拢_紫.3e	1	1.2	1.2
13	246					image\effect\sfx\其他\笛a_聚拢_金.3e	1.7	1.2	1.2
14	246					image\effect\sfx\其他\笛a_闪电_蓝.3e	1.7	1.2	1.2
15	246					image\effect\sfx\其他\笛a_发散_紫.3e	1.7	1.2	1.2
1	245					image\effect\sfx\其他\灵枝a_光球_蓝.3e	1.2	1.2	1.2
2	245					image\effect\sfx\其他\灵枝a_雾气_红.3e	1.2	1.2	1.2
3	245					image\effect\sfx\其他\灵枝a_雾气_黄.3e	1.2	1.2	1.2
4	245					image\effect\sfx\其他\灵枝a_雾气_蓝.3e	1.2	1.2	1.2
5	245					image\effect\sfx\其他\灵枝a_雾气_绿.3e	1.2	1.2	1.2
6	245					image\effect\sfx\其他\灵枝a_雾气_棕.3e	1.2	1.2	1.2
7	245					image\effect\sfx\其他\灵枝a_雾气_紫+闪光1.3e	1.2	1.2	1.2
8	245					image\effect\sfx\其他\灵枝a_雾气_紫+闪光2.3e	1.2	1.2	1.2
9	245					image\effect\sfx\其他\灵枝a_雾气_紫+闪光3.3e	1.2	1.2	1.2
10	245					image\effect\sfx\其他\灵枝a_发散_红.3e	1.2	1.2	1.2
11	245					image\effect\sfx\其他\灵枝a_发散_蓝.3e	1.2	1.2	1.2
12	245					image\effect\sfx\其他\灵枝a_聚拢_紫.3e	1.2	1.2	1.2
13	245					image\effect\sfx\其他\灵枝a_聚拢_金.3e	1.2	1.2	1.2
14	245					image\effect\sfx\其他\灵枝a_闪电_蓝.3e	1.2	1.2	1.2
15	245					image\effect\sfx\其他\灵枝a_发散_紫.3e	1.2	1.2	1.2
1	247					image\effect\sfx\其他\刀d_光球_蓝.3e	1.2	1.2	1.2
2	247					image\effect\sfx\其他\刀d_雾气_红.3e	1.1	1.2	1.2
3	247					image\effect\sfx\其他\刀d_雾气_黄.3e	1.1	1.2	1.2
4	247					image\effect\sfx\其他\刀d_雾气_蓝.3e	1.1	1.2	1.2
5	247					image\effect\sfx\其他\刀d_雾气_绿.3e	1.1	1.2	1.2
6	247					image\effect\sfx\其他\刀d_雾气_棕.3e	1.1	1.2	1.2
7	247					image\effect\sfx\其他\刀d_雾气_紫+闪光1.3e	1.1	1.2	1.2
8	247					image\effect\sfx\其他\刀d_雾气_紫+闪光2.3e	1.1	1.2	1.2
9	247					image\effect\sfx\其他\刀d_雾气_紫+闪光3.3e	1.1	1.2	1.2
10	247					image\effect\sfx\其他\刀d_发散_红.3e	1.2	1.2	1.2
11	247					image\effect\sfx\其他\刀d_发散_蓝.3e	1.2	1.2	1.2
12	247					image\effect\sfx\其他\刀d_聚拢_紫.3e	1.2	1.2	1.2
13	247					image\effect\sfx\其他\刀d_聚拢_金.3e	1.2	1.2	1.2
14	247					image\effect\sfx\其他\刀d_闪电_蓝.3e	1.2	1.2	1.2
15	247					image\effect\sfx\其他\刀d_发散_紫.3e	1.2	1.2	1.2
1	259					image\effect\sfx\其他\刀d_光球_蓝.3e	1.2	1.2	1.2
2	259					image\effect\sfx\其他\刀d_雾气_红.3e	1.1	1.2	1.2
3	259					image\effect\sfx\其他\刀d_雾气_黄.3e	1.1	1.2	1.2
4	259					image\effect\sfx\其他\刀d_雾气_蓝.3e	1.1	1.2	1.2
5	259					image\effect\sfx\其他\刀d_雾气_绿.3e	1.1	1.2	1.2
6	259					image\effect\sfx\其他\刀d_雾气_棕.3e	1.1	1.2	1.2
7	259					image\effect\sfx\其他\刀d_雾气_紫+闪光1.3e	1.1	1.2	1.2
8	259					image\effect\sfx\其他\刀d_雾气_紫+闪光2.3e	1.1	1.2	1.2
9	259					image\effect\sfx\其他\刀d_雾气_紫+闪光3.3e	1.1	1.2	1.2
10	259					image\effect\sfx\其他\刀d_发散_红.3e	1.2	1.2	1.2
11	259					image\effect\sfx\其他\刀d_发散_蓝.3e	1.2	1.2	1.2
12	259					image\effect\sfx\其他\刀d_聚拢_紫.3e	1.2	1.2	1.2
13	259					image\effect\sfx\其他\刀d_聚拢_金.3e	1.2	1.2	1.2
14	259					image\effect\sfx\其他\刀d_闪电_蓝.3e	1.2	1.2	1.2
15	259					image\effect\sfx\其他\刀d_发散_紫.3e	1.1	1.2	1.2
1	249					image\effect\sfx\其他\剑c_光球_蓝.3e	1.2	1.2	1.2
2	249					image\effect\sfx\其他\剑c_火.3e	1.1	0.4	1.1
3	249					image\effect\sfx\其他\剑c_金.3e	1.1	0.4	1.1
4	249					image\effect\sfx\其他\剑c_水.3e	1.1	0.4	1.1
5	249					image\effect\sfx\其他\剑c_木.3e	1.1	0.4	1.1
6	249					image\effect\sfx\其他\剑c_土.3e	1.1	0.4	1.1
7	249					image\effect\sfx\其他\剑c_强化5.3e	1.1	0.4	1.1
8	249					image\effect\sfx\其他\剑c_强化6.3e	1.1	0.4	1.1
9	249					image\effect\sfx\其他\剑c_强化7.3e	1.1	0.4	1.1
10	249					image\effect\sfx\其他\剑c_发散_红.3e	1.1	1.2	1.2
11	249					image\effect\sfx\其他\剑c_发散_蓝.3e	1.1	1.2	1.2
12	249					image\effect\sfx\其他\剑c_聚拢_紫.3e	1.2	1.2	1.2
13	249					image\effect\sfx\其他\剑c_聚拢_金.3e	1.2	1.2	1.2
14	249					image\effect\sfx\其他\剑c_闪电_蓝.3e	1.2	1.2	1.2
15	249					image\effect\sfx\其他\剑c_发散_紫.3e	1.1	1.2	1.2
1	252					image\effect\sfx\其他\剑c_光球_蓝.3e	1.2	1.2	1.2
2	252					image\effect\sfx\其他\剑c_火.3e	1.1	0.4	1.1
3	252					image\effect\sfx\其他\剑c_金.3e	1.1	0.4	1.1
4	252					image\effect\sfx\其他\剑c_水.3e	1.1	0.4	1.1
5	252					image\effect\sfx\其他\剑c_木.3e	1.1	0.4	1.1
6	252					image\effect\sfx\其他\剑c_土.3e	1.1	0.4	1.1
7	252					image\effect\sfx\其他\剑c_强化5.3e	1.1	0.4	1.1
8	252					image\effect\sfx\其他\剑c_强化6.3e	1.1	0.4	1.1
9	252					image\effect\sfx\其他\剑c_强化7.3e	1.1	0.4	1.1
10	252					image\effect\sfx\其他\剑c_发散_红.3e	1.1	1.2	1.2
11	252					image\effect\sfx\其他\剑c_发散_蓝.3e	1.1	1.2	1.2
12	252					image\effect\sfx\其他\剑c_聚拢_紫.3e	1.2	1.2	1.2
13	252					image\effect\sfx\其他\剑c_聚拢_金.3e	1.2	1.2	1.2
14	252					image\effect\sfx\其他\剑c_闪电_蓝.3e	1.2	1.2	1.2
15	252					image\effect\sfx\其他\剑c_发散_紫.3e	1.1	1.2	1.2
1	258					image\effect\sfx\其他\剑c_光球_蓝.3e	1.2	1.2	1.2
2	258					image\effect\sfx\其他\剑c_火.3e	1.1	0.4	1.1
3	258					image\effect\sfx\其他\剑c_金.3e	1.1	0.4	1.1
4	258					image\effect\sfx\其他\剑c_水.3e	1.1	0.4	1.1
5	258					image\effect\sfx\其他\剑c_木.3e	1.1	0.4	1.1
6	258					image\effect\sfx\其他\剑c_土.3e	1.1	0.4	1.1
7	258					image\effect\sfx\其他\剑c_强化5.3e	1.1	0.4	1.1
8	258					image\effect\sfx\其他\剑c_强化6.3e	1.1	0.4	1.1
9	258					image\effect\sfx\其他\剑c_强化7.3e	1.1	0.4	1.1
10	258					image\effect\sfx\其他\剑c_发散_红.3e	1.1	1.2	1.2
11	258					image\effect\sfx\其他\剑c_发散_蓝.3e	1.1	1.2	1.2
12	258					image\effect\sfx\其他\剑c_聚拢_紫.3e	1.2	1.2	1.2
13	258					image\effect\sfx\其他\剑c_聚拢_金.3e	1.2	1.2	1.2
14	258					image\effect\sfx\其他\剑c_闪电_蓝.3e	1.2	1.2	1.2
15	258					image\effect\sfx\其他\剑c_发散_紫.3e	0.9	1	1
1	253					image\effect\sfx\其他\笔b_光球_蓝.3e	1.4	1	1
2	253					image\effect\sfx\其他\笔b_火.3e	1.4	3	2
3	253					image\effect\sfx\其他\笔b_金.3e	1.4	3	2
4	253					image\effect\sfx\其他\笔b_水.3e	1.4	3	2
5	253					image\effect\sfx\其他\笔b_木.3e	1.4	3	2
6	253					image\effect\sfx\其他\笔b_土.3e	1.4	3	2
7	253					image\effect\sfx\其他\笔b_强化5.3e	1.4	3	2
8	253					image\effect\sfx\其他\笔b_强化6.3e	1.4	3	2
9	253					image\effect\sfx\其他\笔b_强化7.3e	1.4	3	2
10	253					image\effect\sfx\其他\笔b_发散_红.3e	1.4	1	1
11	253					image\effect\sfx\其他\笔b_发散_蓝.3e	1.4	1	1
12	253					image\effect\sfx\其他\笔b_聚拢_紫.3e	0.8	1	1
13	253					image\effect\sfx\其他\笔b_聚拢_金.3e	0.8	1	1
14	253					image\effect\sfx\其他\笔b_闪电_蓝.3e	1	1	1
15	253					image\effect\sfx\其他\笔b_发散_紫.3e	1.4	1	1
1	260					image\effect\sfx\其他\笔b_光球_蓝.3e	1.4	1	1
2	260					image\effect\sfx\其他\笔b_火.3e	1.4	3	2
3	260					image\effect\sfx\其他\笔b_金.3e	1.4	3	2
4	260					image\effect\sfx\其他\笔b_水.3e	1.4	3	2
5	260					image\effect\sfx\其他\笔b_木.3e	1.4	3	2
6	260					image\effect\sfx\其他\笔b_土.3e	1.4	3	2
7	260					image\effect\sfx\其他\笔b_强化5.3e	1.4	3	2
8	260					image\effect\sfx\其他\笔b_强化6.3e	1.4	3	2
9	260					image\effect\sfx\其他\笔b_强化7.3e	1.4	3	2
10	260					image\effect\sfx\其他\笔b_发散_红.3e	1.4	1	1
11	260					image\effect\sfx\其他\笔b_发散_蓝.3e	1.4	1	1
12	260					image\effect\sfx\其他\笔b_聚拢_紫.3e	0.8	1	1
13	260					image\effect\sfx\其他\笔b_聚拢_金.3e	0.8	1	1
14	260					image\effect\sfx\其他\笔b_闪电_蓝.3e	1	1	1
15	260					image\effect\sfx\其他\笔b_发散_紫.3e	1.4	1	1
1	251					image\effect\sfx\其他\棍a_光球_蓝.3e	1.4	1	1
2	251					image\effect\sfx\其他\棍a_火.3e	1.6	3	3
3	251					image\effect\sfx\其他\棍a_金.3e	1.6	3	3
4	251					image\effect\sfx\其他\棍a_水.3e	1.6	3	3
5	251					image\effect\sfx\其他\棍a_木.3e	1.6	3	3
6	251					image\effect\sfx\其他\棍a_土.3e	1.6	3	3
7	251					image\effect\sfx\其他\棍a_强化5.3e	1	1	1
8	251					image\effect\sfx\其他\棍a_强化6.3e	1	1	1
9	251					image\effect\sfx\其他\棍a_强化7.3e	1	1	1
10	251					image\effect\sfx\其他\棍a_发散_红.3e	1.4	1	1
11	251					image\effect\sfx\其他\棍a_发散_蓝.3e	1.4	1	1
12	251					image\effect\sfx\其他\棍a_聚拢_紫.3e	1.4	1	1
13	251					image\effect\sfx\其他\棍a_聚拢_金.3e	1.4	1	1
14	251					image\effect\sfx\其他\棍a_闪电_蓝.3e	1.4	1	1
15	251					image\effect\sfx\其他\棍a_发散_紫.3e	1.4	1	1
1	248					image\effect\sfx\其他\杖a_光球_蓝.3e	1.2	0.6	0.6
2	248					image\effect\sfx\其他\杖a_火.3e	1.2	1	1
3	248					image\effect\sfx\其他\杖a_金.3e	1.2	1	1
4	248					image\effect\sfx\其他\杖a_水.3e	1.2	1	1
5	248					image\effect\sfx\其他\杖a_木.3e	1.2	1	1
6	248					image\effect\sfx\其他\杖a_土.3e	1.2	1	1
7	248					image\effect\sfx\其他\杖a_强化5.3e	1.2	1	1
8	248					image\effect\sfx\其他\杖a_强化6.3e	1.2	1	1
9	248					image\effect\sfx\其他\杖a_强化7.3e	1.2	1	1
10	248					image\effect\sfx\其他\杖a_发散_红.3e	1.2	0.6	0.6
11	248					image\effect\sfx\其他\杖a_发散_蓝.3e	1.2	0.6	0.6
12	248					image\effect\sfx\其他\杖a_聚拢_紫.3e	1	1	1
13	248					image\effect\sfx\其他\杖a_聚拢_金.3e	1	1	1
14	248					image\effect\sfx\其他\杖a_闪电_蓝.3e	1.2	0.6	0.6
15	248					image\effect\sfx\其他\杖a_发散_紫.3e	1.2	0.6	0.6
1	250	image\effect\sfx\其他\琴a_光球_蓝.3e	1	1	1				
2	250	image\effect\sfx\其他\琴a_火.3e	0.8	0.7	0.7				
3	250	image\effect\sfx\其他\琴a_金.3e	0.8	0.7	0.7				
4	250	image\effect\sfx\其他\琴a_水.3e	0.8	0.7	0.7				
5	250	image\effect\sfx\其他\琴a_木.3e	0.8	0.7	0.7				
6	250	image\effect\sfx\其他\琴a_土.3e	0.8	0.7	0.7				
7	250	image\effect\sfx\其他\琴a_强化5.3e	0.8	0.7	0.7				
8	250	image\effect\sfx\其他\琴a_强化6.3e	0.8	0.7	0.7				
9	250	image\effect\sfx\其他\琴a_强化7.3e	0.8	0.7	0.7				
10	250	image\effect\sfx\其他\琴a_发散_红.3e	1.2	1	1				
11	250	image\effect\sfx\其他\琴a_发散_蓝.3e	1.2	1	1				
12	250	image\effect\sfx\其他\琴a_聚拢_紫.3e	0.9	1	1				
13	250	image\effect\sfx\其他\琴a_聚拢_金.3e	0.9	1	1				
14	250	image\effect\sfx\其他\琴a_闪电_蓝.3e	0.9	1	1				
15	250	image\effect\sfx\其他\琴a_发散_紫.3e	1.2	1	1				
1	254					image\effect\sfx\其他\枪a_光球_蓝.3e	1.4	1	1
2	254					image\effect\sfx\其他\枪a_雾气_红.3e	1.4	1	1
3	254					image\effect\sfx\其他\枪a_雾气_黄.3e	1.4	1	1
4	254					image\effect\sfx\其他\枪a_雾气_蓝.3e	1.4	1	1
5	254					image\effect\sfx\其他\枪a_雾气_绿.3e	1.4	1	1
6	254					image\effect\sfx\其他\枪a_雾气_棕.3e	1.4	1	1
7	254					image\effect\sfx\其他\枪a_雾气_紫+闪光1.3e	1.4	1	1
8	254					image\effect\sfx\其他\枪a_雾气_紫+闪光2.3e	1.4	1	1
9	254					image\effect\sfx\其他\枪a_雾气_紫+闪光3.3e	1.4	1	1
10	254					image\effect\sfx\其他\枪a_发散_红.3e	1.4	1	1
11	254					image\effect\sfx\其他\枪a_发散_蓝.3e	1.4	1	1
12	254					image\effect\sfx\其他\枪a_聚拢_紫.3e	1.4	1	1
13	254					image\effect\sfx\其他\枪a_聚拢_金.3e	1.4	1	1
14	254					image\effect\sfx\其他\枪a_闪电_蓝.3e	1.4	1	1
15	254					image\effect\sfx\其他\枪a_发散_紫.3e	1.4	1	1
1	255	image\effect\sfx\其他\弓b_光球_蓝.3e	1	1	1.2				
2	255	image\effect\sfx\其他\弓b_雾气_红.3e	1	1	1.2				
3	255	image\effect\sfx\其他\弓b_雾气_黄.3e	1	1	1.2				
4	255	image\effect\sfx\其他\弓b_雾气_蓝.3e	1	1	1.2				
5	255	image\effect\sfx\其他\弓b_雾气_绿.3e	1	1	1.2				
6	255	image\effect\sfx\其他\弓b_雾气_棕.3e	1	1	1.2				
7	255	image\effect\sfx\其他\弓b_雾气_紫+闪光1.3e	1	1	1.2				
8	255	image\effect\sfx\其他\弓b_雾气_紫+闪光2.3e	1	1	1.2				
9	255	image\effect\sfx\其他\弓b_雾气_紫+闪光3.3e	1	1	1.2				
10	255	image\effect\sfx\其他\弓b_发散_红.3e	1	1	1.2				
11	255	image\effect\sfx\其他\弓b_发散_蓝.3e	1	1	1.2				
12	255	image\effect\sfx\其他\弓b_聚拢_紫.3e	1	1	1.2				
13	255	image\effect\sfx\其他\弓b_聚拢_金.3e	1	1	1.2				
14	255	image\effect\sfx\其他\弓b_闪电_蓝.3e	1	1	1.2				
15	255	image\effect\sfx\其他\弓b_发散_紫.3e	1	1	1.2				
1	256	image\effect\sfx\其他\双刀e_光球_蓝.3e	2	2	2	image\effect\sfx\其他\双刀e_光球_蓝.3e	2	2	2
2	256	image\effect\sfx\其他\双刀e_雾气_红.3e	2	2	2	image\effect\sfx\其他\双刀e_雾气_红.3e	2	2	2
3	256	image\effect\sfx\其他\双刀e_雾气_黄.3e	2	2	2	image\effect\sfx\其他\双刀e_雾气_黄.3e	2	2	2
4	256	image\effect\sfx\其他\双刀e_雾气_蓝.3e	2	2	2	image\effect\sfx\其他\双刀e_雾气_蓝.3e	2	2	2
5	256	image\effect\sfx\其他\双刀e_雾气_绿.3e	2	2	2	image\effect\sfx\其他\双刀e_雾气_绿.3e	2	2	2
6	256	image\effect\sfx\其他\双刀e_雾气_棕.3e	2	2	2	image\effect\sfx\其他\双刀e_雾气_棕.3e	2	2	2
7	256	image\effect\sfx\其他\双刀e_雾气_紫+闪光1.3e	2	2	2	image\effect\sfx\其他\双刀e_雾气_紫+闪光1.3e	2	2	2
8	256	image\effect\sfx\其他\双刀e_雾气_紫+闪光2.3e	2	2	2	image\effect\sfx\其他\双刀e_雾气_紫+闪光2.3e	2	2	2
9	256	image\effect\sfx\其他\双刀e_雾气_紫+闪光3.3e	2	2	2	image\effect\sfx\其他\双刀e_雾气_紫+闪光3.3e	2	2	2
10	256	image\effect\sfx\其他\双刀e_发散_红.3e	2	2	2	image\effect\sfx\其他\双刀e_发散_红.3e	2	2	2
11	256	image\effect\sfx\其他\双刀e_发散_蓝.3e	2	2	2	image\effect\sfx\其他\双刀e_发散_蓝.3e	2	2	2
12	256	image\effect\sfx\其他\双刀e_聚拢_紫.3e	2	2	2	image\effect\sfx\其他\双刀e_聚拢_紫.3e	2	2	2
13	256	image\effect\sfx\其他\双刀e_聚拢_金.3e	2	2	2	image\effect\sfx\其他\双刀e_聚拢_金.3e	2	2	2
14	256	image\effect\sfx\其他\双刀e_闪电_蓝.3e	2	2	2	image\effect\sfx\其他\双刀e_闪电_蓝.3e	2	2	2
15	256	image\effect\sfx\其他\双刀e_发散_紫.3e	2	2	2	image\effect\sfx\其他\双刀e_发散_紫.3e	2	2	2
1	257	image\effect\sfx\其他\爪a_光球_蓝.3e	1	1	1	image\effect\sfx\其他\爪a_光球_蓝.3e	1	1	1
2	257	image\effect\sfx\其他\爪a_雾气_红.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_红.3e	1	1	1
3	257	image\effect\sfx\其他\爪a_雾气_黄.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_黄.3e	1	1	1
4	257	image\effect\sfx\其他\爪a_雾气_蓝.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_蓝.3e	1	1	1
5	257	image\effect\sfx\其他\爪a_雾气_绿.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_绿.3e	1	1	1
6	257	image\effect\sfx\其他\爪a_雾气_棕.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_棕.3e	1	1	1
7	257	image\effect\sfx\其他\爪a_雾气_紫+闪光1.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光1.3e	1	1	1
8	257	image\effect\sfx\其他\爪a_雾气_紫+闪光2.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光2.3e	1	1	1
9	257	image\effect\sfx\其他\爪a_雾气_紫+闪光3.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光3.3e	1	1	1
10	257	image\effect\sfx\其他\爪a_发散_红.3e	1	1	1	image\effect\sfx\其他\爪a_发散_红.3e	1	1	1
11	257	image\effect\sfx\其他\爪a_发散_蓝.3e	1	1	1	image\effect\sfx\其他\爪a_发散_蓝.3e	1	1	1
12	257	image\effect\sfx\其他\爪a_聚拢_紫.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_聚拢_紫.3e	0.8	0.5	1
13	257	image\effect\sfx\其他\爪a_聚拢_金.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_聚拢_金.3e	0.8	0.5	1
14	257	image\effect\sfx\其他\爪a_闪电_蓝.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_闪电_蓝.3e	0.8	0.5	1
15	257	image\effect\sfx\其他\爪a_发散_紫.3e	1	1	1	image\effect\sfx\其他\爪a_发散_紫.3e	1	1	1
1	261	image\effect\sfx\其他\爪a_光球_蓝.3e	1	1	1	image\effect\sfx\其他\爪a_光球_蓝.3e	1	1	1
2	261	image\effect\sfx\其他\爪a_雾气_红.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_红.3e	1	1	1
3	261	image\effect\sfx\其他\爪a_雾气_黄.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_黄.3e	1	1	1
4	261	image\effect\sfx\其他\爪a_雾气_蓝.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_蓝.3e	1	1	1
5	261	image\effect\sfx\其他\爪a_雾气_绿.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_绿.3e	1	1	1
6	261	image\effect\sfx\其他\爪a_雾气_棕.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_棕.3e	1	1	1
7	261	image\effect\sfx\其他\爪a_雾气_紫+闪光1.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光1.3e	1	1	1
8	261	image\effect\sfx\其他\爪a_雾气_紫+闪光2.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光2.3e	1	1	1
9	261	image\effect\sfx\其他\爪a_雾气_紫+闪光3.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光3.3e	1	1	1
10	261	image\effect\sfx\其他\爪a_发散_红.3e	1	1	1	image\effect\sfx\其他\爪a_发散_红.3e	1	1	1
11	261	image\effect\sfx\其他\爪a_发散_蓝.3e	1	1	1	image\effect\sfx\其他\爪a_发散_蓝.3e	1	1	1
12	261	image\effect\sfx\其他\爪a_聚拢_紫.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_聚拢_紫.3e	0.8	0.5	1
13	261	image\effect\sfx\其他\爪a_聚拢_金.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_聚拢_金.3e	0.8	0.5	1
14	261	image\effect\sfx\其他\爪a_闪电_蓝.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_闪电_蓝.3e	0.8	0.5	1
15	261	image\effect\sfx\其他\爪a_发散_紫.3e	1	1	1	image\effect\sfx\其他\爪a_发散_紫.3e	1	1	1
1	263					image\effect\sfx\其他\笛a_光球_蓝.3e	1.2	1.2	1.2
2	263					image\effect\sfx\其他\笛a_雾气_红.3e	1.7	1.2	1.2
3	263					image\effect\sfx\其他\笛a_雾气_黄.3e	1.7	1.2	1.2
4	263					image\effect\sfx\其他\笛a_雾气_蓝.3e	1.7	1.2	1.2
5	263					image\effect\sfx\其他\笛a_雾气_绿.3e	1.7	1.2	1.2
6	263					image\effect\sfx\其他\笛a_雾气_棕.3e	1.7	1.2	1.2
7	263					image\effect\sfx\其他\笛a_雾气_紫+闪光1.3e	1.7	1.2	1.2
8	263					image\effect\sfx\其他\笛a_雾气_紫+闪光2.3e	1.7	1.2	1.2
9	263					image\effect\sfx\其他\笛a_雾气_紫+闪光3.3e	1.7	1.2	1.2
10	263					image\effect\sfx\其他\笛a_发散_红.3e	1.7	1.2	1.2
11	263					image\effect\sfx\其他\笛a_发散_蓝.3e	1.7	1.2	1.2
12	263					image\effect\sfx\其他\笛a_聚拢_紫.3e	1	1.2	1.2
13	263					image\effect\sfx\其他\笛a_聚拢_金.3e	1.7	1.2	1.2
14	263					image\effect\sfx\其他\笛a_闪电_蓝.3e	1.7	1.2	1.2
15	263					image\effect\sfx\其他\笛a_发散_紫.3e	1.7	1.2	1.2
1	262					image\effect\sfx\其他\灵枝a_光球_蓝.3e	1.2	1.2	1.2
2	262					image\effect\sfx\其他\灵枝a_雾气_红.3e	1.2	1.2	1.2
3	262					image\effect\sfx\其他\灵枝a_雾气_黄.3e	1.2	1.2	1.2
4	262					image\effect\sfx\其他\灵枝a_雾气_蓝.3e	1.2	1.2	1.2
5	262					image\effect\sfx\其他\灵枝a_雾气_绿.3e	1.2	1.2	1.2
6	262					image\effect\sfx\其他\灵枝a_雾气_棕.3e	1.2	1.2	1.2
7	262					image\effect\sfx\其他\灵枝a_雾气_紫+闪光1.3e	1.2	1.2	1.2
8	262					image\effect\sfx\其他\灵枝a_雾气_紫+闪光2.3e	1.2	1.2	1.2
9	262					image\effect\sfx\其他\灵枝a_雾气_紫+闪光3.3e	1.2	1.2	1.2
10	262					image\effect\sfx\其他\灵枝a_发散_红.3e	1.2	1.2	1.2
11	262					image\effect\sfx\其他\灵枝a_发散_蓝.3e	1.2	1.2	1.2
12	262					image\effect\sfx\其他\灵枝a_聚拢_紫.3e	1.2	1.2	1.2
13	262					image\effect\sfx\其他\灵枝a_聚拢_金.3e	1.2	1.2	1.2
14	262					image\effect\sfx\其他\灵枝a_闪电_蓝.3e	1.2	1.2	1.2
15	262					image\effect\sfx\其他\灵枝a_发散_紫.3e	1.2	1.2	1.2
1	264					image\effect\sfx\其他\刀d_光球_蓝.3e	1.2	1.2	1.2
2	264					image\effect\sfx\其他\刀d_雾气_红.3e	1.1	1.2	1.2
3	264					image\effect\sfx\其他\刀d_雾气_黄.3e	1.1	1.2	1.2
4	264					image\effect\sfx\其他\刀d_雾气_蓝.3e	1.1	1.2	1.2
5	264					image\effect\sfx\其他\刀d_雾气_绿.3e	1.1	1.2	1.2
6	264					image\effect\sfx\其他\刀d_雾气_棕.3e	1.1	1.2	1.2
7	264					image\effect\sfx\其他\刀d_雾气_紫+闪光1.3e	1.1	1.2	1.2
8	264					image\effect\sfx\其他\刀d_雾气_紫+闪光2.3e	1.1	1.2	1.2
9	264					image\effect\sfx\其他\刀d_雾气_紫+闪光3.3e	1.1	1.2	1.2
10	264					image\effect\sfx\其他\刀d_发散_红.3e	1.2	1.2	1.2
11	264					image\effect\sfx\其他\刀d_发散_蓝.3e	1.2	1.2	1.2
12	264					image\effect\sfx\其他\刀d_聚拢_紫.3e	1.2	1.2	1.2
13	264					image\effect\sfx\其他\刀d_聚拢_金.3e	1.2	1.2	1.2
14	264					image\effect\sfx\其他\刀d_闪电_蓝.3e	1.2	1.2	1.2
15	264					image\effect\sfx\其他\刀d_发散_紫.3e	1.2	1.2	1.2
1	276					image\effect\sfx\其他\刀d_光球_蓝.3e	1.2	1.2	1.2
2	276					image\effect\sfx\其他\刀d_雾气_红.3e	1.1	1.2	1.2
3	276					image\effect\sfx\其他\刀d_雾气_黄.3e	1.1	1.2	1.2
4	276					image\effect\sfx\其他\刀d_雾气_蓝.3e	1.1	1.2	1.2
5	276					image\effect\sfx\其他\刀d_雾气_绿.3e	1.1	1.2	1.2
6	276					image\effect\sfx\其他\刀d_雾气_棕.3e	1.1	1.2	1.2
7	276					image\effect\sfx\其他\刀d_雾气_紫+闪光1.3e	1.1	1.2	1.2
8	276					image\effect\sfx\其他\刀d_雾气_紫+闪光2.3e	1.1	1.2	1.2
9	276					image\effect\sfx\其他\刀d_雾气_紫+闪光3.3e	1.1	1.2	1.2
10	276					image\effect\sfx\其他\刀d_发散_红.3e	1.2	1.2	1.2
11	276					image\effect\sfx\其他\刀d_发散_蓝.3e	1.2	1.2	1.2
12	276					image\effect\sfx\其他\刀d_聚拢_紫.3e	1.2	1.2	1.2
13	276					image\effect\sfx\其他\刀d_聚拢_金.3e	1.2	1.2	1.2
14	276					image\effect\sfx\其他\刀d_闪电_蓝.3e	1.2	1.2	1.2
