ID	Name	Belong	ProduceGenre	ProduceSub	ProduceDetail	SecProduceGenre	SecProduceSub	SecProduceDetail	SecProduceRate	Stuff1Genre	Stuff1Sub	Stuff1Detail	Stuff1Num	Stuff2Genre	Stuff2Sub	Stuff2Detail	Stuff2Num	Stuff3Genre	Stuff3Sub	Stuff3Detail	Stuff3Num	Stuff4Genre	Stuff4Sub	Stuff4Detail	Stuff4Num	ToolGenre	ToolSub	ToolDetail	ToolNum	NeedMore	Level	StaminaCost	ExpGain	RecipeDetail	MakeTime	EquipType	Identify
1363	征南元帅之龙神盔	4	0	103	22613					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1364	征南元帅之龙神盔	4	0	103	22614					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1365	征南元帅之龙神盔	4	0	103	22615					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1366	镇北元帅之虞候盔	4	0	103	22616					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1367	镇北元帅之虞候盔	4	0	103	22617					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1368	镇北元帅之虞候盔	4	0	103	22618					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1369	镇北元帅之虞候盔	4	0	103	22619					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1370	吞月尊者之贪狼帽	4	0	103	22620					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1371	吞月尊者之贪狼帽	4	0	103	22621					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1372	吞月尊者之贪狼帽	4	0	103	22622					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1373	吞月尊者之贪狼帽	4	0	103	22623					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1374	蛊王尊者之百足巾	4	0	103	22624					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1375	蛊王尊者之百足巾	4	0	103	22625					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1376	蛊王尊者之百足巾	4	0	103	22626					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1377	蛊王尊者之百足巾	4	0	103	22627					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1378	龙虎真人之正一冠	4	0	103	22628					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1379	龙虎真人之正一冠	4	0	103	22629					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1380	大明尊者之寂灭冠	4	0	103	22630					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1381	大明尊者之寂灭冠	4	0	103	22631					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1382	大明尊者之寂灭冠	4	0	103	22632					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1383	大明尊者之寂灭冠	4	0	103	22633					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1384	护法尊者之出阵冠	4	0	103	22634					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1385	护法尊者之出阵冠	4	0	103	22635					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1386	护法尊者之出阵冠	4	0	103	22636					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1387	护法尊者之出阵冠	4	0	103	22637					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1388	摩尼尊者之四果冠	4	0	103	22638					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1389	摩尼尊者之四果冠	4	0	103	22639					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1390	摩尼尊者之四果冠	4	0	103	22640					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1391	摩尼尊者之四果冠	4	0	103	22641					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1392	翠微仙子之绿竹簪	4	0	103	22642					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1393	翠微仙子之绿竹簪	4	0	103	22643					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1394	天香仙子之芙蓉簪	4	0	103	22644					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1395	天香仙子之芙蓉簪	4	0	103	22645					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1396	惭恩客之斩衣冠	4	0	103	22646					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1397	惭恩客之斩衣冠	4	0	103	22647					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1398	惭恩客之斩衣冠	4	0	103	22648					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1399	惭恩客之斩衣冠	4	0	103	22649					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1400	浣剑真人之御心冠	4	0	103	22650					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1401	浣剑真人之御心冠	4	0	103	22651					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1402	本如法师之法华衣	4	0	100	22582					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1403	本如法师之法华衣	4	0	100	22583					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1404	大慧禅师之无心衣	4	0	100	22584					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1405	大慧禅师之无心衣	4	0	100	22585					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1406	青灯法师之离俗衣	4	0	100	22586					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1407	青灯法师之离俗衣	4	0	100	22587					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1408	千机隐士之漆身衣	4	0	100	22588					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1409	千机隐士之漆身衣	4	0	100	22589					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1410	千机隐士之漆身衣	4	0	100	22590					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1411	千机隐士之漆身衣	4	0	100	22591					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1412	昙彻尼之幽隐衣	4	0	100	22592					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1413	昙彻尼之幽隐衣	4	0	100	22593					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1414	古琴圣之绕梁衣	4	0	100	22594					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1415	古琴圣之绕梁衣	4	0	100	22595					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1416	传功长老之四海衣	4	0	100	22596					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1417	传功长老之四海衣	4	0	100	22597					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1418	传功长老之四海衣	4	0	100	22598					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1419	传功长老之四海衣	4	0	100	22599					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1420	掌钵长老之穷楼衣	4	0	100	22600					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1421	掌钵长老之穷楼衣	4	0	100	22601					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1422	掌钵长老之穷楼衣	4	0	100	22602					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1423	掌钵长老之穷楼衣	4	0	100	22603					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1424	太清真人之道德衣	4	0	100	22604					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1425	太清真人之道德衣	4	0	100	22605					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1426	太清真人之道德衣	4	0	100	22606					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1427	太清真人之道德衣	4	0	100	22607					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1428	通天教主之诛仙衣	4	0	100	22608					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1429	通天教主之诛仙衣	4	0	100	22609					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1430	通天教主之诛仙衣	4	0	100	22610					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1431	通天教主之诛仙衣	4	0	100	22611					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1432	征南元帅之龙神甲	4	0	100	22612					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1433	征南元帅之龙神甲	4	0	100	22613					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1434	征南元帅之龙神甲	4	0	100	22614					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1435	征南元帅之龙神甲	4	0	100	22615					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1436	镇北元帅之虞候甲	4	0	100	22616					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1437	镇北元帅之虞候甲	4	0	100	22617					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1438	镇北元帅之虞候甲	4	0	100	22618					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1439	镇北元帅之虞候甲	4	0	100	22619					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1440	吞月尊者之贪狼衣	4	0	100	22620					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1441	吞月尊者之贪狼衣	4	0	100	22621					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1442	吞月尊者之贪狼衣	4	0	100	22622					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1443	吞月尊者之贪狼衣	4	0	100	22623					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1444	蛊王尊者之百足衣	4	0	100	22624					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1445	蛊王尊者之百足衣	4	0	100	22625					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1446	蛊王尊者之百足衣	4	0	100	22626					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1447	蛊王尊者之百足衣	4	0	100	22627					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1448	龙虎真人之正一衣	4	0	100	22628					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1449	龙虎真人之正一衣	4	0	100	22629					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1450	大明尊者之寂灭衣	4	0	100	22630					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1451	大明尊者之寂灭衣	4	0	100	22631					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1452	大明尊者之寂灭衣	4	0	100	22632					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1453	大明尊者之寂灭衣	4	0	100	22633					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1454	护法尊者之出阵衣	4	0	100	22634					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1455	护法尊者之出阵衣	4	0	100	22635					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1456	护法尊者之出阵衣	4	0	100	22636					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1457	护法尊者之出阵衣	4	0	100	22637					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1458	摩尼尊者之四果衣	4	0	100	22638					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1459	摩尼尊者之四果衣	4	0	100	22639					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1460	摩尼尊者之四果衣	4	0	100	22640					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1461	摩尼尊者之四果衣	4	0	100	22641					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1462	翠微仙子之绿竹衣	4	0	100	22642					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1463	翠微仙子之绿竹衣	4	0	100	22643					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1464	天香仙子之芙蓉衣	4	0	100	22644					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1465	天香仙子之芙蓉衣	4	0	100	22645					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1466	惭恩客之斩衣装	4	0	100	22646					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1467	惭恩客之斩衣装	4	0	100	22647					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1468	惭恩客之斩衣装	4	0	100	22648					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1469	惭恩客之斩衣装	4	0	100	22649					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1470	浣剑真人之御心衣	4	0	100	22650					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1471	浣剑真人之御心衣	4	0	100	22651					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1472	本如法师之法华装	4	0	101	22582					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1473	本如法师之法华装	4	0	101	22583					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1474	大慧禅师之无心装	4	0	101	22584					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1475	大慧禅师之无心装	4	0	101	22585					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1476	青灯法师之离俗装	4	0	101	22586					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1477	青灯法师之离俗装	4	0	101	22587					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1478	千机隐士之漆身装	4	0	101	22588					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1479	千机隐士之漆身装	4	0	101	22589					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1480	千机隐士之漆身装	4	0	101	22590					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1481	千机隐士之漆身装	4	0	101	22591					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1482	昙彻尼之幽隐装	4	0	101	22592					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1483	昙彻尼之幽隐装	4	0	101	22593					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1484	古琴圣之绕梁装	4	0	101	22594					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1485	古琴圣之绕梁装	4	0	101	22595					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1486	传功长老之四海装	4	0	101	22596					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1487	传功长老之四海装	4	0	101	22597					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1488	传功长老之四海装	4	0	101	22598					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1489	传功长老之四海装	4	0	101	22599					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1490	掌钵长老之穷楼装	4	0	101	22600					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1491	掌钵长老之穷楼装	4	0	101	22601					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1492	掌钵长老之穷楼装	4	0	101	22602					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1493	掌钵长老之穷楼装	4	0	101	22603					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1494	太清真人之道德装	4	0	101	22604					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1495	太清真人之道德装	4	0	101	22605					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1496	太清真人之道德装	4	0	101	22606					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1497	太清真人之道德装	4	0	101	22607					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1498	通天教主之诛仙装	4	0	101	22608					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1499	通天教主之诛仙装	4	0	101	22609					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1500	通天教主之诛仙装	4	0	101	22610					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1501	通天教主之诛仙装	4	0	101	22611					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1502	征南元帅之龙神腿甲	4	0	101	22612					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1503	征南元帅之龙神腿甲	4	0	101	22613					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1504	征南元帅之龙神腿甲	4	0	101	22614					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1505	征南元帅之龙神腿甲	4	0	101	22615					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1506	镇北元帅之虞候腿甲	4	0	101	22616					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1507	镇北元帅之虞候腿甲	4	0	101	22617					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1508	镇北元帅之虞候腿甲	4	0	101	22618					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1509	镇北元帅之虞候腿甲	4	0	101	22619					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1510	吞月尊者之贪狼装	4	0	101	22620					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1511	吞月尊者之贪狼装	4	0	101	22621					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1512	吞月尊者之贪狼装	4	0	101	22622					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1513	吞月尊者之贪狼装	4	0	101	22623					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1514	蛊王尊者之百足装	4	0	101	22624					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1515	蛊王尊者之百足装	4	0	101	22625					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1516	蛊王尊者之百足装	4	0	101	22626					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1517	蛊王尊者之百足装	4	0	101	22627					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1518	龙虎真人之正一装	4	0	101	22628					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1519	龙虎真人之正一装	4	0	101	22629					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1520	大明尊者之寂灭装	4	0	101	22630					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1521	大明尊者之寂灭装	4	0	101	22631					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1522	大明尊者之寂灭装	4	0	101	22632					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1523	大明尊者之寂灭装	4	0	101	22633					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1524	护法尊者之出阵装	4	0	101	22634					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1525	护法尊者之出阵装	4	0	101	22635					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1526	护法尊者之出阵装	4	0	101	22636					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1527	护法尊者之出阵装	4	0	101	22637					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1528	摩尼尊者之四果装	4	0	101	22638					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1529	摩尼尊者之四果装	4	0	101	22639					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1530	摩尼尊者之四果装	4	0	101	22640					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1531	摩尼尊者之四果装	4	0	101	22641					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1532	翠微仙子之绿竹装	4	0	101	22642					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1533	翠微仙子之绿竹装	4	0	101	22643					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1534	天香仙子之芙蓉装	4	0	101	22644					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1535	天香仙子之芙蓉装	4	0	101	22645					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1536	惭恩客之斩衣裤	4	0	101	22646					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1537	惭恩客之斩衣裤	4	0	101	22647					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1538	惭恩客之斩衣裙	4	0	101	22648					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1539	惭恩客之斩衣裙	4	0	101	22649					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1540	浣剑真人之御心装	4	0	101	22650					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1541	浣剑真人之御心装	4	0	101	22651					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	90	1000	0	405	180	0	1
1542	本如法师之法华戒	5	0	102	22655					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	90	1000	0	505	180	0	1
1543	本如法师之法华戒	5	0	102	22656					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	90	1000	0	505	180	0	1
1544	本如法师之法华佩	5	0	102	22657					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	90	1000	0	505	180	0	1
1545	本如法师之法华佩	5	0	102	22658					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	90	1000	0	505	180	0	1
1546	大慧禅师之无心戒	5	0	102	22659					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	90	1000	0	505	180	0	1
1547	大慧禅师之无心戒	5	0	102	22660					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	90	1000	0	505	180	0	1
1548	大慧禅师之无心佩	5	0	102	22661					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	90	1000	0	505	180	0	1
1549	大慧禅师之无心佩	5	0	102	22662					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	90	1000	0	505	180	0	1
