ID	Name	Belong	ProduceGenre	ProduceSub	ProduceDetail	SecProduceGenre	SecProduceSub	SecProduceDetail	SecProduceRate	Stuff1Genre	Stuff1Sub	Stuff1Detail	Stuff1Num	Stuff2Genre	Stuff2Sub	Stuff2Detail	Stuff2Num	Stuff3Genre	Stuff3Sub	Stuff3Detail	Stuff3Num	Stuff4Genre	Stuff4Sub	Stuff4Detail	Stuff4Num	ToolGenre	ToolSub	ToolDetail	ToolNum	NeedMore	Level	StaminaCost	ExpGain	RecipeDetail	MakeTime	EquipType	Identify
443	蛊王尊者之百足装	4	0	101	22624					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
444	蛊王尊者之百足装	4	0	101	22625					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
445	蛊王尊者之百足装	4	0	101	22626					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
446	蛊王尊者之百足装	4	0	101	22627					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
447	龙虎真人之正一装	4	0	101	22628					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
448	龙虎真人之正一装	4	0	101	22629					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
449	大明尊者之寂灭装	4	0	101	22630					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
450	大明尊者之寂灭装	4	0	101	22631					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
451	大明尊者之寂灭装	4	0	101	22632					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
452	大明尊者之寂灭装	4	0	101	22633					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
453	护法尊者之出阵装	4	0	101	22634					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
454	护法尊者之出阵装	4	0	101	22635					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
455	护法尊者之出阵装	4	0	101	22636					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
456	护法尊者之出阵装	4	0	101	22637					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
457	摩尼尊者之四果装	4	0	101	22638					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
458	摩尼尊者之四果装	4	0	101	22639					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
459	摩尼尊者之四果装	4	0	101	22640					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
460	摩尼尊者之四果装	4	0	101	22641					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
461	翠微仙子之绿竹装	4	0	101	22642					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
462	翠微仙子之绿竹装	4	0	101	22643					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
463	天香仙子之芙蓉装	4	0	101	22644					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
464	天香仙子之芙蓉装	4	0	101	22645					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
465	惭恩客之斩衣裤	4	0	101	22646					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
466	惭恩客之斩衣裤	4	0	101	22647					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
467	惭恩客之斩衣裙	4	0	101	22648					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
468	惭恩客之斩衣裙	4	0	101	22649					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
469	浣剑真人之御心装	4	0	101	22650					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
470	浣剑真人之御心装	4	0	101	22651					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
471																																					
472																																					
473																																					
474																																					
475																																					
476																																					
477																																					
478																																					
479																																					
480																																					
481	窝头	5	1	1	1																									0	1	1	0	501	36	0	1
482	军用物资	5	2	97	1					2	0	307	15																	0	1	0	0	501	36	0	1
483	黑钨精石	5	2	2	66					2	2	37	20	2	8	7	5													0	1	0	0	501	36	0	1
484	铁线精木	5	2	2	67					2	2	11	20	2	10	2	5													0	1	0	0	501	36	0	1
485	山狮精皮	5	2	2	68					2	2	47	20	2	9	7	5													0	1	0	0	501	36	0	1
486	赤钨灵符	5	2	2	69					2	1	912	5	2	2	14	5													0	1	0	0	501	36	0	1
487	灵符纸	5	2	2	65					2	2	42	2	2	2	30	2	2	2	29	2									0	2	1	1	502	36	0	1
488	武当土地符	5	1	5	8					2	2	65	4	2	1	908	2													0	2	5	5	502	36	0	1
489	丐帮土地符	5	1	5	9					2	2	65	4	2	1	909	2													0	2	5	5	502	36	0	1
490	少林土地符	5	1	5	10					2	2	65	4	2	1	910	2													0	2	5	5	502	36	0	1
491	峨嵋土地符	5	1	5	11					2	2	65	4	2	1	911	2													0	2	5	5	502	36	0	1
492	昆仑土地符	5	1	5	112					2	2	65	4	2	131	69	2													0	2	5	5	502	36	0	1
493	翠烟土地符	5	1	5	114					2	2	65	4	2	131	70	2													0	2	5	5	502	36	0	1
494	明教土地符	5	1	5	113					2	2	65	4	2	131	71	2													0	2	5	5	502	36	0	1
495	唐门土地符	5	1	5	12					2	2	65	4	2	1	913	2													0	2	5	5	502	36	0	1
496	五毒土地符	5	1	5	13					2	2	65	4	2	1	914	2													0	2	5	5	502	36	0	1
497	天波杨府土地符	5	1	5	14					2	2	65	4	2	1	915	2													0	2	5	5	502	36	0	1
498	聚灵符纸	5	2	1	912					2	2	42	1	2	2	44	1	2	2	29	2									0	2	1	1	502	36	0	1
499	松木板	5	2	131	35					2	2	41	4	2	2	29	2													0	2	1	1	502	36	0	1
500	杉木板	5	2	131	36					2	2	43	4	2	2	29	2													0	2	1	1	502	36	0	1
501	砂纸	5	2	131	37	2	131	38	20	2	131	36	2	2	131	35	2	2	2	29	2									0	5	6	20	503	36	0	1
502	汴京土地符	5	1	5	1					2	2	31	1	2	1	912	1	2	1	901	2									0	5	6	20	503	36	0	1
503	成都土地符	5	1	5	2					2	2	31	1	2	1	912	1	2	1	902	2									0	5	6	20	503	36	0	1
504	泉州土地符	5	1	5	3					2	2	31	1	2	1	912	1	2	1	903	2									0	5	6	20	503	36	0	1
505	襄阳土地符	5	1	5	4					2	2	32	1	2	1	912	1	2	1	904	2									0	5	6	20	503	36	0	1
506	凤翔土地符	5	1	5	5					2	2	32	1	2	1	912	1	2	1	905	2									0	5	6	20	503	36	0	1
507	大理土地符	5	1	5	6					2	2	32	1	2	1	912	1	2	1	906	2									0	5	6	20	503	36	0	1
508	扬州土地符	5	1	5	7					2	2	32	1	2	1	912	1	2	1	907	2									0	5	6	20	503	36	0	1
509	灵血墨	5	2	131	40					2	2	33	2	2	2	34	2	2	2	35	2	2	2	107	2					0	7	5	20	504	36	0	1
510	木箱	5	2	131	41					2	2	13	4	2	131	35	2	2	131	61	10									0	7	10	40	504	36	0	1
511	旗子	5	2	131	42					2	2	104	4	2	131	36	4	2	131	61	10									0	7	10	40	504	36	0	1
512	驺吾符纸	5	2	131	43					2	2	14	2	2	2	105	2	2	2	106	1	2	131	61	2					0	7	5	20	504	36	0	1
513	铁质关节	5	2	131	44					2	2	12	2	2	2	38	2	2	131	61	2									0	7	5	20	504	36	0	1
514	木质部件	5	2	131	45					2	131	67	2	2	8	7	2	2	131	61	2									0	7	5	20	504	36	0	1
515	榫卯	5	2	131	46	2	131	47	20	2	2	14	2	2	2	13	2	2	131	61	2									0	7	5	20	504	36	0	1
516	木桌	5	2	131	49					2	7	3	4	2	7	6	4	2	131	46	4	2	131	73	1					0	9	5	5	505	36	0	1
517	燕几	5	2	131	50					2	7	6	8	2	7	7	8	2	131	47	4	2	131	73	1					0	9	5	5	505	36	0	1
518	八仙桌	5	2	131	51					2	7	7	12	2	131	45	12	2	131	48	4	2	131	73	1					0	9	5	5	505	36	0	1
519	传送符	5	2	131	52					2	131	40	4	2	131	43	4	2	7	3	4	2	131	73	1					0	9	10	5	505	36	0	1
520	小木人	5	2	131	53					2	131	45	1	2	131	46	1	2	130	18	5	2	131	73	50					1	9	25	50	505	180	0	1
521	木头人	5	2	131	54					2	131	45	1	2	131	47	1	2	130	18	10	2	131	73	100					1	9	25	55	505	180	0	1
522	大木人	5	2	131	55					2	131	45	1	2	131	48	1	2	130	18	15	2	131	73	200					1	9	25	60	505	180	0	1
523	小铜人	5	2	131	56					2	131	44	1	2	131	46	1	2	130	18	5	2	131	73	50					1	9	25	50	505	180	0	1
524	机关铜人	5	2	131	57					2	131	44	1	2	131	47	1	2	130	18	10	2	131	73	100					1	9	25	55	505	180	0	1
525	大铜人	5	2	131	58					2	131	44	1	2	131	48	1	2	130	18	15	2	131	73	200					1	9	25	60	505	180	0	1
526	铁木板	5	2	131	67					2	2	11	4	2	131	61	1													0	7	5	20	504	36	0	1
527	五级鉴定符	5	2	5	5					2	1	912	2	2	131	43	1	2	5	2	1	2	131	73	1					0	9	10	5	505	36	0	1
528	六级鉴定符	5	2	5	6					2	1	912	4	2	131	43	1	2	5	3	1	2	131	73	1					0	9	10	5	505	36	0	1
529	七级鉴定符	5	2	5	7					2	131	40	1	2	131	43	1	2	5	4	1	2	131	73	1					0	9	10	5	505	36	0	1
530	本如法师之法华戒	5	0	102	22655					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
531	本如法师之法华戒	5	0	102	22656					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
532	本如法师之法华佩	5	0	102	22657					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
533	本如法师之法华佩	5	0	102	22658					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
534	大慧禅师之无心戒	5	0	102	22659					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
535	大慧禅师之无心戒	5	0	102	22660					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
536	大慧禅师之无心佩	5	0	102	22661					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
537	大慧禅师之无心佩	5	0	102	22662					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
538	青灯法师之离俗戒	5	0	102	22663					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
539	青灯法师之离俗戒	5	0	102	22664					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
540	青灯法师之离俗佩	5	0	102	22665					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
541	青灯法师之离俗佩	5	0	102	22666					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
542	千机隐士之漆身戒	5	0	102	22667					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
543	千机隐士之漆身戒	5	0	102	22668					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
544	千机隐士之漆身戒	5	0	102	22669					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
545	千机隐士之漆身戒	5	0	102	22670					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
546	千机隐士之漆身佩	5	0	102	22671					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
547	千机隐士之漆身佩	5	0	102	22672					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
548	千机隐士之漆身佩	5	0	102	22673					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
549	千机隐士之漆身佩	5	0	102	22674					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
550	昙彻尼之幽隐戒	5	0	102	22675					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
551	昙彻尼之幽隐戒	5	0	102	22676					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
552	昙彻尼之幽隐佩	5	0	102	22677					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
553	昙彻尼之幽隐佩	5	0	102	22678					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
554	古琴圣之绕梁戒	5	0	102	22679					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
555	古琴圣之绕梁戒	5	0	102	22680					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
556	古琴圣之绕梁佩	5	0	102	22681					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
557	古琴圣之绕梁佩	5	0	102	22682					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
558	传功长老之四海戒	5	0	102	22683					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
559	传功长老之四海戒	5	0	102	22684					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
560	传功长老之四海戒	5	0	102	22685					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
561	传功长老之四海戒	5	0	102	22686					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
562	传功长老之四海佩	5	0	102	22687					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
563	传功长老之四海佩	5	0	102	22688					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
564	传功长老之四海佩	5	0	102	22689					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
565	传功长老之四海佩	5	0	102	22690					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
566	掌钵长老之穷楼戒	5	0	102	22691					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
567	掌钵长老之穷楼戒	5	0	102	22692					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
568	掌钵长老之穷楼戒	5	0	102	22693					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
569	掌钵长老之穷楼戒	5	0	102	22694					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
570	掌钵长老之穷楼佩	5	0	102	22695					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
571	掌钵长老之穷楼佩	5	0	102	22696					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
572	掌钵长老之穷楼佩	5	0	102	22697					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
573	掌钵长老之穷楼佩	5	0	102	22698					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
574	太清真人之道德戒	5	0	102	22699					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
575	太清真人之道德戒	5	0	102	22700					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
576	太清真人之道德戒	5	0	102	22701					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
577	太清真人之道德戒	5	0	102	22702					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
578	太清真人之道德佩	5	0	102	22703					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
579	太清真人之道德佩	5	0	102	22704					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
580	太清真人之道德佩	5	0	102	22705					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
581	太清真人之道德佩	5	0	102	22706					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
582	通天教主之诛仙戒	5	0	102	22707					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
583	通天教主之诛仙戒	5	0	102	22708					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
584	通天教主之诛仙戒	5	0	102	22709					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
585	通天教主之诛仙戒	5	0	102	22710					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
586	通天教主之诛仙佩	5	0	102	22711					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
587	通天教主之诛仙佩	5	0	102	22712					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
588	通天教主之诛仙佩	5	0	102	22713					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
589	通天教主之诛仙佩	5	0	102	22714					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
590	征南元帅之龙神戒	5	0	102	22715					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
591	征南元帅之龙神戒	5	0	102	22716					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
592	征南元帅之龙神戒	5	0	102	22717					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
593	征南元帅之龙神戒	5	0	102	22718					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
594	征南元帅之龙神佩	5	0	102	22719					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
595	征南元帅之龙神佩	5	0	102	22720					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
596	征南元帅之龙神佩	5	0	102	22721					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
597	征南元帅之龙神佩	5	0	102	22722					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
598	镇北元帅之虞候戒	5	0	102	22723					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
599	镇北元帅之虞候戒	5	0	102	22724					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
600	镇北元帅之虞候戒	5	0	102	22725					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
601	镇北元帅之虞候戒	5	0	102	22726					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
602	镇北元帅之虞候佩	5	0	102	22727					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
603	镇北元帅之虞候佩	5	0	102	22728					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
604	镇北元帅之虞候佩	5	0	102	22729					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
605	镇北元帅之虞候佩	5	0	102	22730					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
606	吞月尊者之贪狼戒	5	0	102	22731					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
607	吞月尊者之贪狼戒	5	0	102	22732					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
608	吞月尊者之贪狼戒	5	0	102	22733					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
609	吞月尊者之贪狼戒	5	0	102	22734					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
610	吞月尊者之贪狼佩	5	0	102	22735					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
611	吞月尊者之贪狼佩	5	0	102	22736					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
612	吞月尊者之贪狼佩	5	0	102	22737					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
613	吞月尊者之贪狼佩	5	0	102	22738					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
614	蛊王尊者之百足戒	5	0	102	22739					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
615	蛊王尊者之百足戒	5	0	102	22740					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
616	蛊王尊者之百足戒	5	0	102	22741					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
617	蛊王尊者之百足戒	5	0	102	22742					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
618	蛊王尊者之百足佩	5	0	102	22743					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
619	蛊王尊者之百足佩	5	0	102	22744					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
620	蛊王尊者之百足佩	5	0	102	22745					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
621	蛊王尊者之百足佩	5	0	102	22746					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
622	龙虎真人之正一戒	5	0	102	22747					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
623	龙虎真人之正一戒	5	0	102	22748					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
624	龙虎真人之正一佩	5	0	102	22749					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
625	龙虎真人之正一佩	5	0	102	22750					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
626	大明尊者之寂灭戒	5	0	102	22751					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
627	大明尊者之寂灭戒	5	0	102	22752					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
628	大明尊者之寂灭戒	5	0	102	22753					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
629	大明尊者之寂灭戒	5	0	102	22754					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
630	大明尊者之寂灭佩	5	0	102	22755					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
631	大明尊者之寂灭佩	5	0	102	22756					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
632	大明尊者之寂灭佩	5	0	102	22757					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
633	大明尊者之寂灭佩	5	0	102	22758					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
634	护法尊者之出阵戒	5	0	102	22759					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
635	护法尊者之出阵戒	5	0	102	22760					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
636	护法尊者之出阵戒	5	0	102	22761					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
637	护法尊者之出阵戒	5	0	102	22762					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
638	护法尊者之出阵佩	5	0	102	22763					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
639	护法尊者之出阵佩	5	0	102	22764					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
640	护法尊者之出阵佩	5	0	102	22765					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
641	护法尊者之出阵佩	5	0	102	22766					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
642	摩尼尊者之四果戒	5	0	102	22767					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
643	摩尼尊者之四果戒	5	0	102	22768					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
644	摩尼尊者之四果戒	5	0	102	22769					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
645	摩尼尊者之四果戒	5	0	102	22770					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
646	摩尼尊者之四果佩	5	0	102	22771					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
647	摩尼尊者之四果佩	5	0	102	22772					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
648	摩尼尊者之四果佩	5	0	102	22773					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
649	摩尼尊者之四果佩	5	0	102	22774					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
650	翠微仙子之绿竹戒	5	0	102	22775					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
651	翠微仙子之绿竹戒	5	0	102	22776					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
652	翠微仙子之绿竹佩	5	0	102	22777					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
653	翠微仙子之绿竹佩	5	0	102	22778					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
654	天香仙子之芙蓉戒	5	0	102	22779					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
