ID	Name	Belong	ProduceGenre	ProduceSub	ProduceDetail	SecProduceGenre	SecProduceSub	SecProduceDetail	SecProduceRate	Stuff1Genre	Stuff1Sub	Stuff1Detail	Stuff1Num	Stuff2Genre	Stuff2Sub	Stuff2Detail	Stuff2Num	Stuff3Genre	Stuff3Sub	Stuff3Detail	Stuff3Num	Stuff4Genre	Stuff4Sub	Stuff4Detail	Stuff4Num	ToolGenre	ToolSub	ToolDetail	ToolNum	NeedMore	Level	StaminaCost	ExpGain	RecipeDetail	MakeTime	EquipType	Identify
333	Thiªn Lang trang	9	0	101	13	0	0	0		2	2	20	5	2	2	54	5	2	2	22	1	2	2	64	1	0	0	0		1	5	0	8	22	180	0	1
334	Phi Ng­ trang	9	0	101	14	0	0	0		2	2	20	5	2	2	54	5	2	2	22	1	2	2	64	1	0	0	0		1	5	0	10	22	180	0	1
335	Thanh V©n trang	9	0	101	15	0	0	0		2	10	7	5	2	2	55	5	2	2	23	1	2	2	64	2	0	0	0		1	6	0	10	22	180	0	1
336	BÝch L©n trang	9	0	101	16	0	0	0		2	10	7	5	2	2	55	5	2	2	23	1	2	2	64	2	0	0	0		1	6	0	10	22	180	0	1
337	S¸t KiÕp trang	9	0	101	17	0	0	0		2	2	47	5	2	9	4	5	2	2	23	1	2	2	64	3	0	0	0		1	6	0	10	22	180	0	1
338	¤ Tµm trang	9	0	101	18	0	0	0		2	2	47	6	2	9	4	6	2	2	23	1	2	2	64	3	0	0	0		1	7	0	10	22	180	0	1
339	HiÖp ThiÕu trang	9	0	101	19	0	0	0		0	0	0	1	0	0	0	1	0	0	0	1	0	0	0		0	0	0		1	1	0	2	23	180	0	1
340	Håi Phong trang	9	0	101	20	0	0	0		0	0	0	1	0	0	0	1	0	0	0	1	0	0	0		0	0	0		1	1	0	2	23	180	0	1
341	M·ng Ng­u trang	9	0	101	21	0	0	0		2	2	15	4	2	9	1	4	2	2	62	1	0	0	0		0	0	0		1	1	0	4	23	180	0	1
342	Kim T¬ trang	9	0	101	22	0	0	0		2	2	15	4	2	9	1	4	2	2	62	2	0	0	0		0	0	0		1	1	0	4	23	180	0	1
343	Hµo HiÖp trang	9	0	101	23	0	0	0		2	2	16	4	2	9	2	4	2	2	62	3	0	0	0		0	0	0		1	1	0	4	23	180	0	1
344	Kim Lò trang	9	0	101	24	0	0	0		2	2	16	4	2	9	2	4	2	2	62	3	0	0	0		0	0	0		1	1	0	4	23	180	0	1
345	Du HiÖp trang	9	0	101	25	0	0	0		2	2	18	4	2	9	3	4	2	2	21	1	2	2	62	4	0	0	0		1	2	0	6	23	180	0	1
346	Hæ B× K×nh Trang	9	0	101	26	0	0	0		2	2	18	4	2	9	3	4	2	2	21	1	2	2	62	4	0	0	0		1	2	0	6	23	180	0	1
347	CÈm Lan trang	9	0	101	27	0	0	0		2	2	17	4	2	2	52	4	2	2	22	1	2	2	63	1	0	0	0		1	3	0	8	23	180	0	1
348	Thanh S­¬ng trang	9	0	101	28	0	0	0		2	2	17	4	2	2	52	4	2	2	22	1	2	2	63	1	0	0	0		1	3	0	8	23	180	0	1
349	Thiªn Phong trang	9	0	101	29	0	0	0		2	2	46	4	2	2	53	4	2	2	22	1	2	2	63	2	0	0	0		1	4	0	8	23	180	0	1
350	BÝ Èn trang	9	0	101	30	0	0	0		2	2	46	4	2	2	53	4	2	2	22	1	2	2	63	2	0	0	0		1	4	0	8	23	180	0	1
351	ThÇn S¸ch trang	9	0	101	31	0	0	0		2	2	20	5	2	2	54	5	2	2	22	1	2	2	64	1	0	0	0		1	5	0	8	23	180	0	1
352	Thiªn L«i trang	9	0	101	32	0	0	0		2	2	20	5	2	2	54	5	2	2	22	1	2	2	64	1	0	0	0		1	5	0	10	23	180	0	1
353	Nhu C­¬ng trang	9	0	101	33	0	0	0		2	10	7	5	2	2	55	5	2	2	23	1	2	2	64	2	0	0	0		1	6	0	10	23	180	0	1
354	Cuång Viªm trang	9	0	101	34	0	0	0		2	10	7	5	2	2	55	5	2	2	23	1	2	2	64	2	0	0	0		1	6	0	10	23	180	0	1
355	HuyÕt Hµ trang	9	0	101	35	0	0	0		2	2	47	5	2	9	4	5	2	2	23	1	2	2	64	3	0	0	0		1	6	0	10	23	180	0	1
356	Thiªn C­¬ng Trang	9	0	101	36	0	0	0		2	2	47	6	2	9	4	6	2	2	23	1	2	2	64	3	0	0	0		1	7	0	10	23	180	0	1
357	Th¸i Tó Trang	9	0	101	37	0	0	0		0	0	0	1	0	0	0	1	0	0	0	1	0	0	0		0	0	0		1	1	0	2	24	180	0	1
358	Hå C¬ Tó Trang	9	0	101	38	0	0	0		0	0	0	1	0	0	0	1	0	0	0	1	0	0	0		0	0	0		1	1	0	2	24	180	0	1
359	H¾c Nhung Tó Trang	9	0	101	39	0	0	0		2	2	15	4	2	9	1	4	2	2	62	1	0	0	0		0	0	0		1	1	0	4	24	180	0	1
360	BÝch V©n Tó Trang	9	0	101	40	0	0	0		2	2	15	4	2	9	1	4	2	2	62	2	0	0	0		0	0	0		1	1	0	4	24	180	0	1
361	Vâ LuyÖn Tó Trang	9	0	101	41	0	0	0		2	2	16	4	2	9	2	4	2	2	62	3	0	0	0		0	0	0		1	1	0	4	24	180	0	1
362	Háa C¸n Tó Trang	9	0	101	42	0	0	0		2	2	16	4	2	9	2	4	2	2	62	3	0	0	0		0	0	0		1	1	0	4	24	180	0	1
363	LuyÖn Gi¸p Tó Trang	9	0	101	43	0	0	0		2	2	18	4	2	9	3	4	2	2	21	1	2	2	62	4	0	0	0		1	2	0	6	24	180	0	1
364	S­ Man Tó Trang	9	0	101	44	0	0	0		2	2	18	4	2	9	3	4	2	2	21	1	2	2	62	4	0	0	0		1	2	0	6	24	180	0	1
365	CÈm Anh Tó Trang	9	0	101	45	0	0	0		2	2	17	4	2	2	52	4	2	2	22	1	2	2	63	1	0	0	0		1	3	0	8	24	180	0	1
366	V©n Hµ Tó Trang	9	0	101	46	0	0	0		2	2	17	4	2	2	52	4	2	2	22	1	2	2	63	1	0	0	0		1	3	0	8	24	180	0	1
367	Toµn Kim Gi¸p Trang	9	0	101	47	0	0	0		2	2	46	4	2	2	53	4	2	2	22	1	2	2	63	2	0	0	0		1	4	0	8	24	180	0	1
368	Hång V©n Tó Trang	9	0	101	48	0	0	0		2	2	46	4	2	2	53	4	2	2	22	1	2	2	63	2	0	0	0		1	4	0	8	24	180	0	1
369	L«i ThÇn	9	0	101	49	0	0	0		2	2	20	5	2	2	54	5	2	2	22	1	2	2	64	1	0	0	0		1	5	0	8	24	180	0	1
370	Thiªn M·	9	0	101	50	0	0	0		2	2	20	5	2	2	54	5	2	2	22	1	2	2	64	1	0	0	0		1	5	0	10	24	180	0	1
371	Ph¸ TrËn	9	0	101	51	0	0	0		2	10	7	5	2	2	55	5	2	2	23	1	2	2	64	2	0	0	0		1	6	0	10	24	180	0	1
372	PhÊt V©n	9	0	101	52	0	0	0		2	10	7	5	2	2	55	5	2	2	23	1	2	2	64	2	0	0	0		1	6	0	10	24	180	0	1
373	Hæ TiÕu	9	0	101	53	0	0	0		2	2	47	5	2	9	4	5	2	2	23	1	2	2	64	3	0	0	0		1	6	0	10	24	180	0	1
374	Th¸i Thanh	9	0	101	54	0	0	0		2	2	47	6	2	9	4	6	2	2	23	1	2	2	64	3	0	0	0		1	7	0	10	24	180	0	1
375	ThiÓn Th¶o Tó Trang	9	0	101	55	0	0	0		0	0	0	1	0	0	0	1	0	0	0	1	0	0	0		0	0	0		1	1	0	2	25	180	0	1
376	Tö Hµ Tó Trang	9	0	101	56	0	0	0		0	0	0	1	0	0	0	1	0	0	0	1	0	0	0		0	0	0		1	1	0	2	25	180	0	1
377	Phong TrÇn Tó Trang	9	0	101	57	0	0	0		2	2	15	4	2	9	1	4	2	2	62	1	0	0	0		0	0	0		1	1	0	4	25	180	0	1
378	Linh VËn Tó Trang	9	0	101	58	0	0	0		2	2	15	4	2	9	1	4	2	2	62	2	0	0	0		0	0	0		1	1	0	4	25	180	0	1
379	Phi Hång Tó Trang	9	0	101	59	0	0	0		2	2	16	4	2	9	2	4	2	2	62	3	0	0	0		0	0	0		1	1	0	4	25	180	0	1
380	Phong Vò Tó Trang	9	0	101	60	0	0	0		2	2	16	4	2	9	2	4	2	2	62	3	0	0	0		0	0	0		1	1	0	4	25	180	0	1
381	H·m TrËn Tó Trang	9	0	101	61	0	0	0		2	2	18	4	2	9	3	4	2	2	21	1	2	2	62	4	0	0	0		1	2	0	6	25	180	0	1
382	BÝch Hå Tó Trang	9	0	101	62	0	0	0		2	2	18	4	2	9	3	4	2	2	21	1	2	2	62	4	0	0	0		1	2	0	6	25	180	0	1
383	Thiªn Tµm Tó Trang	9	0	101	63	0	0	0		2	2	17	4	2	2	52	4	2	2	22	1	2	2	63	1	0	0	0		1	3	0	8	25	180	0	1
384	Khëi La Tó Trang	9	0	101	64	0	0	0		2	2	17	4	2	2	52	4	2	2	22	1	2	2	63	1	0	0	0		1	3	0	8	25	180	0	1
385	Vâ ThÇn Tó Trang	9	0	101	65	0	0	0		2	2	46	4	2	2	53	4	2	2	22	1	2	2	63	2	0	0	0		1	4	0	8	25	180	0	1
386	Linh Lung Tó Trang	9	0	101	66	0	0	0		2	2	46	4	2	2	53	4	2	2	22	1	2	2	63	2	0	0	0		1	4	0	8	25	180	0	1
387	B¸ch ChiÕn	9	0	101	67	0	0	0		2	2	20	5	2	2	54	5	2	2	22	1	2	2	64	1	0	0	0		1	5	0	8	25	180	0	1
388	ThÇn N÷	9	0	101	68	0	0	0		2	2	20	5	2	2	54	5	2	2	22	1	2	2	64	1	0	0	0		1	5	0	10	25	180	0	1
389	Vò Linh	9	0	101	69	0	0	0		2	10	7	5	2	2	55	5	2	2	23	1	2	2	64	2	0	0	0		1	6	0	10	25	180	0	1
390	T¶n Hoa	9	0	101	70	0	0	0		2	10	7	5	2	2	55	5	2	2	23	1	2	2	64	2	0	0	0		1	6	0	10	25	180	0	1
391	Hång Ngäc	9	0	101	71	0	0	0		2	2	47	5	2	9	4	5	2	2	23	1	2	2	64	3	0	0	0		1	6	0	10	25	180	0	1
392	XuÊt V©n	9	0	101	72	0	0	0		2	2	47	6	2	9	4	6	2	2	23	1	2	2	64	3	0	0	0		1	7	0	10	25	180	0	1
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
749	ThiÕt th­¬ng	2	0	6	97	0	0	0		2	2	1	4	2	2	41	4	2	2	59	1	0	0	0		0	0	0		1	1	0	4	10	180	0	1
750	§iÓm Cang th­¬ng	2	0	6	98	0	0	0		2	2	1	4	2	2	41	4	2	2	59	2	0	0	0		0	0	0		1	1	0	4	10	180	0	1
751	Lôc L¨ng th­¬ng	2	0	6	99	0	0	0		2	2	2	4	2	2	42	4	2	2	27	1	2	2	59	3	0	0	0		1	2	0	4	10	180	0	1
752	C©u Liªm th­¬ng	2	0	6	100	0	0	0		2	2	2	4	2	2	42	4	2	2	27	1	2	2	59	4	0	0	0		1	2	0	4	10	180	0	1
753	Truy Hån th­¬ng	2	0	6	101	0	0	0		2	8	5	4	2	2	43	4	2	2	27	1	2	2	60	1	0	0	0		1	3	0	6	10	180	0	1
754	Tó Cèt th­¬ng	2	0	6	102	0	0	0		2	2	4	4	2	2	44	4	2	2	57	1	2	2	60	2	0	0	0		1	4	0	6	10	180	0	1
755	XÝch NguyÖt th­¬ng	2	0	6	103	0	0	0		2	2	4	4	2	2	44	4	2	2	57	1	2	2	60	3	0	0	0		1	4	0	8	10	180	0	1
756	Ng©n Xµ th­¬ng	2	0	6	104	0	0	0		2	2	5	5	2	2	45	5	2	2	57	1	2	2	60	5	0	0	0		1	5	0	8	10	180	0	1
757	Háa Yªn Th­¬ng	2	0	6	105	0	0	0		2	2	6	5	2	2	9	5	2	2	57	1	2	2	61	2	0	0	0		1	5	0	8	10	180	0	1
758	Tr­îng B¸t Xµ M©u	2	0	6	106	0	0	0		2	2	36	5	2	2	10	5	2	2	58	1	2	2	61	3	0	0	0		1	6	0	8	10	180	0	1
759	Ph¸ Thiªn kÝch	2	0	6	107	0	0	0		2	2	37	6	2	2	11	6	2	2	58	1	2	2	61	4	0	0	0		1	7	0	8	10	180	0	1
760	Tróc Méc cung	4	0	4	108	0	0	0		2	2	1	4	2	2	41	4	2	2	59	1	0	0	0		0	0	0		1	1	0	4	19	180	0	1
761	Thanh §»ng cung	4	0	4	109	0	0	0		2	2	1	4	2	2	41	4	2	2	59	2	0	0	0		0	0	0		1	1	0	4	19	180	0	1
762	Tinh ThiÕt cung	4	0	4	110	0	0	0		2	2	2	4	2	2	42	4	2	2	27	1	2	2	59	3	0	0	0		1	2	0	4	19	180	0	1
763	L¹c Nh¹n cung	4	0	4	111	0	0	0		2	2	2	4	2	2	42	4	2	2	27	1	2	2	59	4	0	0	0		1	2	0	4	19	180	0	1
764	Xuyªn T©m cung	4	0	4	112	0	0	0		2	8	5	4	2	2	43	4	2	2	27	1	2	2	60	1	0	0	0		1	3	0	6	19	180	0	1
765	Trôc NguyÖt cung	4	0	4	113	0	0	0		2	2	4	4	2	2	44	4	2	2	57	1	2	2	60	2	0	0	0		1	4	0	6	19	180	0	1
766	DiÖt DiÖm cung	4	0	4	114	0	0	0		2	2	4	4	2	2	44	4	2	2	57	1	2	2	60	3	0	0	0		1	4	0	8	19	180	0	1
767	Tö Kim	4	0	4	115	0	0	0		2	2	5	5	2	2	45	5	2	2	57	1	2	2	60	5	0	0	0		1	5	0	8	19	180	0	1
768	ThÇn Lùc	4	0	4	116	0	0	0		2	2	6	5	2	2	9	5	2	2	57	1	2	2	61	2	0	0	0		1	5	0	8	19	180	0	1
769	Xi Nha	4	0	4	117	0	0	0		2	2	36	5	2	2	10	5	2	2	58	1	2	2	61	3	0	0	0		1	6	0	8	19	180	0	1
770	Long KhÈu	4	0	4	118	0	0	0		2	2	37	6	2	2	11	6	2	2	58	1	2	2	61	4	0	0	0		1	7	0	8	19	180	0	1
771	H¾c ThiÕt tr¶o	4	0	11	1	0	0	0		2	2	1	4	2	2	41	4	2	2	59	1	0	0	0		0	0	0		1	1	0	4	20	180	0	1
772	Tinh Cang tr¶o	4	0	11	2	0	0	0		2	2	1	4	2	2	41	4	2	2	59	2	0	0	0		0	0	0		1	1	0	4	20	180	0	1
773	C¬ Quan tr¶o	4	0	11	3	0	0	0		2	2	2	4	2	2	42	4	2	2	27	1	2	2	59	3	0	0	0		1	2	0	4	20	180	0	1
774	Phi Hoµnh tr¶o	4	0	11	4	0	0	0		2	2	2	4	2	2	42	4	2	2	27	1	2	2	59	4	0	0	0		1	2	0	4	20	180	0	1
775	¸m thÝch	4	0	11	5	0	0	0		2	8	5	4	2	2	43	4	2	2	27	1	2	2	60	1	0	0	0		1	3	0	6	20	180	0	1
776	R¨ng sãi	4	0	11	6	0	0	0		2	2	4	4	2	2	44	4	2	2	57	1	2	2	60	2	0	0	0		1	4	0	6	20	180	0	1
777	Né DiÖm	4	0	11	7	0	0	0		2	2	4	4	2	2	44	4	2	2	57	1	2	2	60	3	0	0	0		1	4	0	8	20	180	0	1
778	V¹n KiÕp	4	0	11	8	0	0	0		2	2	5	5	2	2	45	5	2	2	57	1	2	2	60	5	0	0	0		1	5	0	8	20	180	0	1
779	D­¬ng Qu©n	4	0	11	9	0	0	0		2	2	6	5	2	2	9	5	2	2	57	1	2	2	61	2	0	0	0		1	5	0	8	20	180	0	1
780	Ng­ng S­¬ng	4	0	11	10	0	0	0		2	2	36	5	2	2	10	5	2	2	58	1	2	2	61	3	0	0	0		1	6	0	8	20	180	0	1
781	Ngò T«n	4	0	11	11	0	0	0		2	2	37	6	2	2	11	6	2	2	58	1	2	2	61	4	0	0	0		1	7	0	8	20	180	0	1
782	LiÔu DiÖp Song §ao	3	0	7	1	0	0	0		2	2	1	4	2	2	41	4	2	2	59	1	0	0	0		0	0	0		1	1	0	4	21	180	0	1
783	NguyÖt Nha thÝch	3	0	7	2	0	0	0		2	2	1	4	2	2	41	4	2	2	59	2	0	0	0		0	0	0		1	1	0	4	21	180	0	1
784	§èi Phi thÝch	3	0	7	3	0	0	0		2	2	2	4	2	2	42	4	2	2	27	1	2	2	59	3	0	0	0		1	2	0	4	21	180	0	1
785	Hång Ên ®ao	3	0	7	4	0	0	0		2	2	2	4	2	2	42	4	2	2	27	1	2	2	59	4	0	0	0		1	2	0	4	21	180	0	1
786	Biªn Bøc ®ao	3	0	7	5	0	0	0		2	8	5	4	2	2	43	4	2	2	27	1	2	2	60	1	0	0	0		1	3	0	6	21	180	0	1
787	Né Hång	3	0	7	6	0	0	0		2	2	4	4	2	2	44	4	2	2	57	1	2	2	60	2	0	0	0		1	4	0	6	21	180	0	1
788	B¸o Hoa	3	0	7	7	0	0	0		2	2	4	4	2	2	44	4	2	2	57	1	2	2	60	3	0	0	0		1	4	0	8	21	180	0	1
789	Uyªn ¦¬ng Liªn Hoµn	3	0	7	8	0	0	0		2	2	5	5	2	2	45	5	2	2	57	1	2	2	60	5	0	0	0		1	5	0	8	21	180	0	1
790	HuyÕt Liªn Hoµn	3	0	7	9	0	0	0		2	2	6	5	2	2	9	5	2	2	57	1	2	2	61	2	0	0	0		1	5	0	8	21	180	0	1
791	T«i NguyÖt	3	0	7	10	0	0	0		2	2	36	5	2	2	10	5	2	2	58	1	2	2	61	3	0	0	0		1	6	0	8	21	180	0	1
792	§o¹n Tr­êng	3	0	7	11	0	0	0		2	2	37	6	2	2	11	6	2	2	58	1	2	2	61	4	0	0	0		1	7	0	8	21	180	0	1
793	V¹n NhÉn ch­a gi¸m ®Þnh	3	2	1	375	0	0	0		2	2	66	5	2	2	67	5	2	2	68	5	2	2	69	5	0	0	0		1	8	0	10	6	360	0	1
794	Háa Tinh ch­a gi¸m ®Þnh	3	2	1	376	0	0	0		2	2	66	5	2	2	67	5	2	2	68	5	2	2	69	5	0	0	0		1	8	0	10	4	360	0	1
795	LiÖt DiÖm ch­a gi¸m ®Þnh	2	2	1	377	0	0	0		2	2	66	5	2	2	67	5	2	2	68	5	2	2	69	5	0	0	0		1	8	0	10	11	360	0	1
796	M·n Thiªn Hoa Vò ch­a gi¸m ®Þnh	4	2	1	378	0	0	0		2	2	66	5	2	2	67	5	2	2	68	5	2	2	69	5	0	0	0		1	8	0	10	16	360	0	1
797	Cæ §Ýnh ch­a gi¸m ®Þnh	3	2	1	379	0	0	0		2	2	66	5	2	2	67	5	2	2	68	5	2	2	69	5	0	0	0		1	8	0	10	5	360	0	1
798	Hi Nh©n CÇm ch­a gi¸m ®Þnh	4	2	1	380	0	0	0		2	2	66	5	2	2	67	5	2	2	68	5	2	2	69	5	0	0	0		1	8	0	10	17	360	0	1
799	ThÇn Hµnh ch­a gi¸m ®Þnh	4	2	1	381	0	0	0		2	2	66	5	2	2	67	5	2	2	68	5	2	2	69	5	0	0	0		1	8	0	10	18	360	0	1
800	A La H¸n Tr­îng ch­a gi¸m ®Þnh	2	2	1	382	0	0	0		2	2	66	5	2	2	67	5	2	2	68	5	2	2	69	5	0	0	0		1	8	0	10	12	360	0	1
801	§¹i Hµo L«i Th­¬ng ch­a gi¸m ®Þnh	2	2	1	383	0	0	0		2	2	66	5	2	2	67	5	2	2	68	5	2	2	69	5	0	0	0		1	8	0	10	10	360	0	1
802	ThÇn Cung ch­a gi¸m ®Þnh	4	2	1	384	0	0	0		2	2	66	5	2	2	67	5	2	2	68	5	2	2	69	5	0	0	0		1	8	0	10	19	360	0	1
803	M·nh Hæ ch­a gi¸m ®Þnh	4	2	1	385	0	0	0		2	2	66	5	2	2	67	5	2	2	68	5	2	2	69	5	0	0	0		1	8	0	10	20	360	0	1
804	L¨ng Phong ch­a gi¸m ®Þnh	3	2	1	386	0	0	0		2	2	66	5	2	2	67	5	2	2	68	5	2	2	69	5	0	0	0		1	8	0	10	21	360	0	1
805	H¾c ¤ tinh th¹ch	6	2	2	66	0	0	0		2	2	37	20	2	8	7	1	0	0	0	0	0	0	0	0	0	0	0		1	8	0	30	26	360	0	1
806	ThiÕt TuyÕn tinh méc	7	2	2	67	0	0	0		2	2	11	20	2	10	2	1	0	0	0	0	0	0	0	0	0	0	0		1	8	0	30	26	360	0	1
807	Da S­ tinh	5	2	2	68	0	0	0		2	2	47	20	2	9	7	1	0	0	0	0	0	0	0	0	0	0	0		1	8	0	30	26	360	0	1
808	XÝch ¤ linh phï	8	2	2	69	0	0	0		2	5	7	5	2	2	14	1	0	0	0	0	0	0	0	0	0	0	0		1	8	0	30	26	360	0	1
809	Hµnh Gi¶ phôc	5	0	100	201	0	0	0		2	2	53	20	2	2	46	20	2	2	64	25	0	0	0	0	0	0	0		0	4	0	0	22	180	1	1
810	Hµnh Gi¶ phôc	5	0	100	202	0	0	0		2	2	53	20	2	2	46	20	2	2	64	25	0	0	0	0	0	0	0		0	4	0	2	23	180	1	1
811	Hçn Nguyªn phôc	5	0	100	211	0	0	0		2	2	54	40	2	2	20	40	2	2	467	3	0	0	0	0	0	0	0		0	5	0	0	22	180	1	1
812	Hçn Nguyªn phôc	5	0	100	212	0	0	0		2	2	54	40	2	2	20	40	2	2	467	3	0	0	0	0	0	0	0		0	5	0	2	23	180	1	1
813	ChiÕn ý kh¶i gi¸p	5	0	100	221	0	0	0		2	9	4	40	2	2	47	40	2	2	467	15	2	2	468	12	0	0	0		0	7	0	0	22	180	1	1
814	ChiÕn ý kh¶i gi¸p	5	0	100	222	0	0	0		2	9	4	40	2	2	47	40	2	2	467	15	2	2	468	12	0	0	0		0	7	0	2	23	180	1	1
815	Khæ Hµnh bµo	5	0	100	301	0	0	0		2	2	53	20	2	2	46	20	2	2	64	25	0	0	0	0	0	0	0		0	4	0	0	22	180	1	1
816	Khæ Hµnh bµo	5	0	100	302	0	0	0		2	2	53	20	2	2	46	20	2	2	64	25	0	0	0	0	0	0	0		0	4	0	2	23	180	1	1
817	ThiÒn Tu bµo	5	0	100	311	0	0	0		2	2	54	40	2	2	20	40	2	2	467	3	0	0	0	0	0	0	0		0	5	0	0	22	180	1	1
818	ThiÒn Tu bµo	5	0	100	312	0	0	0		2	2	54	40	2	2	20	40	2	2	467	3	0	0	0	0	0	0	0		0	5	0	2	23	180	1	1
819	ThiÒn TÞnh bµo	5	0	100	321	0	0	0		2	9	4	40	2	2	47	40	2	2	467	15	2	2	468	12	0	0	0		0	7	0	0	22	180	1	1
820	ThiÒn TÞnh bµo	5	0	100	322	0	0	0		2	9	4	40	2	2	47	40	2	2	467	15	2	2	468	12	0	0	0		0	7	0	2	23	180	1	1
821	Sa Di Phôc	5	0	100	401	0	0	0		2	2	53	20	2	2	46	20	2	2	64	25	0	0	0	0	0	0	0		0	4	0	0	22	180	1	1
822	Sa Di Phôc	5	0	100	402	0	0	0		2	2	53	20	2	2	46	20	2	2	64	25	0	0	0	0	0	0	0		0	4	0	2	23	180	1	1
823	§Êu T¨ng phôc	5	0	100	411	0	0	0		2	2	54	40	2	2	20	40	2	2	467	3	0	0	0	0	0	0	0		0	5	0	0	22	180	1	1
824	§Êu T¨ng phôc	5	0	100	412	0	0	0		2	2	54	40	2	2	20	40	2	2	467	3	0	0	0	0	0	0	0		0	5	0	2	23	180	1	1
825	§Èu KhÝ ChiÕn y	5	0	100	421	0	0	0		2	9	4	40	2	2	47	40	2	2	467	15	2	2	468	12	0	0	0		0	7	0	0	22	180	1	1
826	§Èu KhÝ ChiÕn y	5	0	100	422	0	0	0		2	9	4	40	2	2	47	40	2	2	467	15	2	2	468	12	0	0	0		0	7	0	2	23	180	1	1
827	Trang kh¸ch phôc	5	0	100	601	0	0	0		2	2	53	20	2	2	46	20	2	2	64	25	0	0	0	0	0	0	0		0	4	0	0	22	180	1	1
828	Trang kh¸ch phôc	5	0	100	602	0	0	0		2	2	53	20	2	2	46	20	2	2	64	25	0	0	0	0	0	0	0		0	4	0	2	23	180	1	1
829	Trang kh¸ch phôc	5	0	100	603	0	0	0		2	2	53	20	2	2	46	20	2	2	64	25	0	0	0	0	0	0	0		0	4	0	2	24	180	1	1
830	Trang kh¸ch phôc	5	0	100	604	0	0	0		2	2	53	20	2	2	46	20	2	2	64	25	0	0	0	0	0	0	0		0	4	0	2	25	180	1	1
831	Hé VÖ phôc	5	0	100	611	0	0	0		2	2	54	40	2	2	20	40	2	2	467	3	0	0	0	0	0	0	0		0	4	0	0	22	180	1	1
832	Hé VÖ phôc	5	0	100	612	0	0	0		2	2	54	40	2	2	20	40	2	2	467	3	0	0	0	0	0	0	0		0	4	0	2	23	180	1	1
833	Hé VÖ phôc	5	0	100	613	0	0	0		2	2	54	40	2	2	20	40	2	2	467	3	0	0	0	0	0	0	0		0	4	0	2	24	180	1	1
834	Hé VÖ phôc	5	0	100	614	0	0	0		2	2	54	40	2	2	20	40	2	2	467	3	0	0	0	0	0	0	0		0	4	0	2	25	180	1	1
835	BÝ §éc y	5	0	100	621	0	0	0		2	9	4	40	2	2	47	40	2	2	467	15	2	2	468	12	0	0	0		0	4	0	0	22	180	1	1
