GENRE	DETAIL_TYPE	CONTENT	UNREPLACABLE	UNREMOVABLE	VERSION	EXPIRE	TYPE	SCRIPTFILE	EQUIPFUN	UNEQUIPFUN	ICONPATH	REMARK				
28	11	TrÊn Qu©n nguyªn so¸i	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
28	12	Chinh Lç nguyªn so¸i	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
28	13	Diªm La t«n gi¶	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
28	14	Cæ §éc t«n gi¶	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
28	15	Hång M«ng Ch©n Nh©n	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr		<color=yellow>HiÖu qu¶ danh hiÖu:<color>Néi c«ng t¨ng 40 ®iÓm<enter/><color=yellow>HiÖu qu¶ Èn:<color>Néi c«ng t¨ng 24 ®iÓm<enter/><color=yellow>M« t¶ danh hiÖu:<color>Danh hiÖu (6) Thiªn S­	1	Néi c«ng t¨ng 40 ®iÓm	Néi c«ng t¨ng 24 ®iÓm
28	16	Kim Mao S­ V­¬ng	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr		<color=yellow>HiÖu qu¶ danh hiÖu:<color>Søc m¹ng t¨ng 40 ®iÓm<enter/><color=yellow>HiÖu qu¶ Èn:<color>Søc m¹ng t¨ng 24 ®iÓm<enter/><color=yellow>M« t¶ danh hiÖu:<color>Danh hiÖu (6) Th¸nh ChiÕn	1	Søc m¹ng t¨ng 40 ®iÓm	Søc m¹ng t¨ng 24 ®iÓm
28	17	B¹ch MŞ ¦ng V­¬ng	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr		<color=yellow>HiÖu qu¶ danh hiÖu:<color>Linh ho¹t t¨ng 40 ®iÓm<enter/><color=yellow>HiÖu qu¶ Èn:<color>Linh ho¹t t¨ng 24 ®iÓm<enter/><color=yellow>M« t¶ danh hiÖu:<color>Danh hiÖu (6) TrËn Binh	1	Linh ho¹t t¨ng 40 ®iÓm	Linh ho¹t t¨ng 24 ®iÓm
28	18	Thanh Dùc Bøc V­¬ng	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr		<color=yellow>HiÖu qu¶ danh hiÖu:<color>Th©n ph¸p t¨ng 40 ®iÓm<enter/><color=yellow>HiÖu qu¶ Èn:<color>Th©n ph¸p t¨ng 24 ®iÓm<enter/><color=yellow>M« t¶ danh hiÖu:<color>Danh hiÖu (6) HuyÕt Nh©n	1	Th©n ph¸p t¨ng 40 ®iÓm	Th©n ph¸p t¨ng 24 ®iÓm
28	19	Linh §éng T«n Gi¶	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr		<color=yellow>HiÖu qu¶ danh hiÖu:<color>Th©n ph¸p t¨ng 40 ®iÓm<enter/><color=yellow>HiÖu qu¶ Èn:<color>Th©n ph¸p t¨ng 24 ®iÓm<enter/><color=yellow>M« t¶ danh hiÖu:<color>Danh hiÖu (6) Vò Tiªn	1	Th©n ph¸p t¨ng 40 ®iÓm	Th©n ph¸p t¨ng 24 ®iÓm
28	20	B¸ch Hoa T«n Gi¶	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr		<color=yellow>HiÖu qu¶ danh hiÖu:<color>Linh ho¹t t¨ng 40 ®iÓm<enter/><color=yellow>HiÖu qu¶ Èn:<color>Linh ho¹t t¨ng 24 ®iÓm<enter/><color=yellow>M« t¶ danh hiÖu:<color>Danh hiÖu (6) Linh N÷	1	Linh ho¹t t¨ng 40 ®iÓm	Linh ho¹t t¨ng 24 ®iÓm
30	1	Tèng Binh sÜ	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	30 danh hiÖu chiÕn tr­êng				
30	2	Tèng_Vâ Dòng HiÖu óy	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
30	3	Tèng_Th­êng Th¾ng §« thèng	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
30	4	Tèng_§Şnh B¾c ®¹i Tiªn phong	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
30	5	Tèng_V« Song §¹i t­íng qu©n	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
30	6	Tèng_Hé Quèc §¹i nguyªn so¸i	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
30	7	Binh sÜ Liªu	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
30	8	Liªu_Kiªu Dòng §« óy	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
30	9	Liªu_TuyÖt trÇn §« thèng	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
30	10	Liªu_B×nh Nam ®¹i Tiªn phong	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
30	11	Liªu_Th«ng Thiªn §¹i t­íng qu©n	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
30	12	Nam ViÖn ®¹i V­¬ng	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
30	13	Tèng -Ph¸ TrËn §èc hé	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
30	14	Liªu-Ph¸ TrËn §èc hé 	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
30	15	Tèng -Ph¸ TrËn §èc hé	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
30	16	Liªu-Ph¸ TrËn §èc hé 	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
30	17	Tèng-TrÊn Qu©n Hæ kú	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
30	18	Liªu-TrÊn Qu©n Hæ kú	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
30	19	Tèng -ThiÕt Cæ Long VÖ	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
30	20	Liªu- ThiÕt Cæ Long VÖ	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
30	21	Tèng- V« Song Phi T­íng	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
30	22	Liªu-V« Song Phi T­íng	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
30	23	Tèng- Ngù §Şch M·nh Sü	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
30	24	Liªu- Ngù §Şch M·nh Sü	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
30	25	Tèng thèng so¸i	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
30	26	Liªu thèng so¸i	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
50	1	Mï ch÷	0	0	0	0	0		Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
50	2	Sinh ®å	0	0	0	0	0		Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
50	3	Tó tµi	0	0	0	0	0		Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
50	4	Cö nh©n	0	0	0	0	0		Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
50	5	Cèng sÜ	0	0	0	0	0		Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
50	6	TiÕn sÜ	0	0	0	0	0		Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
50	7	Häc sÜ	0	0	0	0	0		Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
50	8	V¨n th­ c¸c häc sÜ	0	0	0	0	0		Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
50	9	Hµn l©m viÖn ®¹i häc sÜ	0	0	0	0	0		Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
50	10	V¨n khóc tinh	0	0	0	0	0		Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
51	1	Thµnh §« thµnh chñ	0	0	0	0	3	\script\global\playertitle.lua	CityWarEquip	CityWarUnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	Sè 51 dïng cho C«ng thµnh chiÕn				
51	2	Thµnh §« QuËn Chóa 	0	0	0	0	3	\script\global\playertitle.lua	CityWarEquip	CityWarUnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
51	3	Thµnh §« qu©n s­	0	0	0	0	3	\script\global\playertitle.lua	CityWarEquip	CityWarUnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
51	4	Thµnh §« danh bé	0	0	0	0	1	\script\global\playertitle.lua	CityWarEquip	CityWarUnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
51	5	TuyÒn Ch©u thµnh chñ	0	0	0	0	3	\script\global\playertitle.lua	CityWarEquip	CityWarUnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
51	6	TuyÒn Ch©u QuËn Chóa 	0	0	0	0	3	\script\global\playertitle.lua	CityWarEquip	CityWarUnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
51	7	TuyÒn Ch©u qu©n s­	0	0	0	0	3	\script\global\playertitle.lua	CityWarEquip	CityWarUnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
51	8	TuyÒn Ch©u danh bé	0	0	0	0	1	\script\global\playertitle.lua	CityWarEquip	CityWarUnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
51	9	T­¬ng D­¬ng thµnh chñ	0	0	0	0	3	\script\global\playertitle.lua	CityWarEquip	CityWarUnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
51	10	T­¬ng D­¬ng QuËn Chóa 	0	0	0	0	3	\script\global\playertitle.lua	CityWarEquip	CityWarUnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
51	11	T­¬ng D­¬ng qu©n s­	0	0	0	0	3	\script\global\playertitle.lua	CityWarEquip	CityWarUnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
51	12	T­¬ng D­¬ng danh bé	0	0	0	0	1	\script\global\playertitle.lua	CityWarEquip	CityWarUnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
52	1	Quèc Tö gi¸m nhËp m«n	0	0	0	0	0	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
52	2	Quèc Tö gi¸m tiªn sinh	0	0	0	0	0	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
52	3	Quèc Tö gi¸m trî gi¸o	0	0	0	0	0	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
52	4	Quèc Tö gi¸m trùc gi¶ng	0	0	0	0	0	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
52	5	Quèc Tö gi¸m gi¶ng s­	0	0	0	0	0	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
52	6	Quèc Tö gi¸m gi¸o s­	0	0	0	0	0	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
52	7	Quèc Tö gi¸m Chñ Bé	0	0	0	0	0	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
52	8	Quèc Tö gi¸m Gi¸m Thõa	0	0	0	0	0	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
52	9	Quèc Tö gi¸m T­ NghiÖp	0	0	0	0	0	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
52	10	Quèc Tö gi¸m TÕ Töu	0	0	0	0	0	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
53	1	Thiªn C¬ ThÇn To¸n	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
53	2	§o¹t B¶o Kú Binh	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
53	3	Hoa ®¨ng v­¬ng	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
60	1	NhÊt PhÈm §­êng-T©n BŞ	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
60	2	NhÊt PhÈm §­êng-Thİch Kh¸ch	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
60	3	NhÊt PhÈm §­êng-Phi Hé	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
60	4	NhÊt PhÈm §­êng-Hæ Dùc	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
60	5	NhÊt PhÈm §­êng-Vò VÖ	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
60	6	NhÊt PhÈm §­êng-Gian TÕ	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
60	7	§iÖp ¶nh kú hiÖp	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
60	8	Tung hoµnh T©y H¹	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
60	11	Duy tr× gi¶m sinh lùc	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
60	12	Duy tr× gi¶m néi lùc	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
60	13	Lùc c«ng kİch gi¶m	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
60	14	Phßng thñ gi¶m	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
60	15	C«ng kİch phßng thñ gi¶m	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
60	16	Tèc ®é di chuyÓn gi¶m	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
60	21	§éc d­îc nh©n th¶o (nhÑ)	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
60	22	§éc d­îc nh©n th¶o (trung)	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
60	23	§éc d­îc nh©n th¶o (m¹nh)	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
60	24	§éc d­îc nh©n th¶o (cùc m¹nh)	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
60	25	§éc d­îc nh©n th¶o (kŞch liÖt)	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
60	999	V« §Şch §¬n §Êu	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
60	1000	V« §Şch Tæ §éi	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
61	1	§Ö tö Long Tö Héi	0	0	0	0	0				\UImage\×ªÉúÍ¼±ê\Áú×Ó»áÍ¼±ê.spr	61 lµ chuyÓn sinh chuyªn dïng cña phiªn b¶n VN				
61	2	§Ö tö Phông Tö Héi	0	0	0	0	0				\UImage\×ªÉúÍ¼±ê\·ï×Ó»áÍ¼±ê.spr					
61	3	§Ö tö Hæ Tö Héi	0	0	0	0	0				\UImage\×ªÉúÍ¼±ê\»¢×Ó»áÍ¼±ê.spr					
61	4	§Ö tö ¦ng Tö Héi	0	0	0	0	0				\UImage\×ªÉúÍ¼±ê\Ó¥×Ó»áÍ¼±ê.spr					
61	5	Tø Linh Phôc Sinh	0	0	0	0	2	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
61	6	Ng¹o ThÕ V« Song	0	0	0	0	2	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
62	1	Siªu Nh©n VŞt Muèi	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
62	2	Siªu Nh©n Gao	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
62	3	Siªu Nh©n M× Bß	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
62	4	Siªu Nh©n M× Gµ	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
62	5	Siªu Nh©n M× T«m	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
62	6	Sèng kh«ng yªu!	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
62	7	HËn §êi V« §èi	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
62	8	Xinh Kh«ng Kiªu	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
62	9	Võa Kiªu Võa §iªu	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
62	10	Xinh G¸i Ngang Tr¸i	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
62	11	XÊu KÕt CÊu §Ñp	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
62	12	Teen Vâ L©m	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
62	13	Buån V× §Ñp Trai	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
62	14	BĞ Kháe BĞ §Ñp	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
62	15	Bóp Bª Vâ L©m	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
62	16	Mü Nh©n Vâ L©m	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
62	17	Mü N÷ Vâ L©m	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
62	18	KiÒu N÷ Vâ L©m	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
62	19	Mü Nam Vâ L©m	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
62	20	Hoa Hång Vâ L©m	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
62	21	Vâ L©m TruyÒn Kú 2	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
63	1	Vâ L©m B¸ch HiÓu Sinh	0	0	0	0	0	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
64	1	Vâ HiÒn	0	0	0	0	4				\UImage\ÎåĞĞÍ¼±ê\ÎäÕß.spr					
64	2	Vâ T­íng	0	0	0	0	4				\UImage\ÎåĞĞÍ¼±ê\Îä½«.spr					
64	3	Vâ V­¬ng	0	0	0	0	4				\UImage\ÎåĞĞÍ¼±ê\ÎäÍõ.spr					
64	4	Vâ T«n	0	0	0	0	4				\UImage\ÎåĞĞÍ¼±ê\Îä×ğ.spr					
64	5	Vâ Hoµng	0	0	0	0	4				\UImage\ÎåĞĞÍ¼±ê\Îä»Ê.spr					
64	6	Vâ Th¸nh	0	0	0	0	4				\UImage\ÎåĞĞÍ¼±ê\ÎäÊ¥.spr					
65	1	Du HiÖp	0	0	0	0	5	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\ÓÎÏÀ.spr					
65	2	¦ng D­¬ng	0	0	0	0	5	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\Ó¥Ñï.spr					
65	3	ChiÕn Cuång	0	0	0	0	5	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\Õ½¿ñ.spr					
66	1	Chİ T«n V­¬ng Gi¶	0	0	0	0	5	\script\global\playertitle.lua	Equip	UnEquip	\UImage\µÚÈı°æ\wÎä»ê¶·ÆÇ\ÎäÊ¥.spr					
66	2	§éc Bé Thiªn H¹	0	0	0	0	5	\script\global\playertitle.lua	Equip	UnEquip	\UImage\µÚÈı°æ\wÎä»ê¶·ÆÇ\°ÔÍõ.spr					
66	3	Vâ l©m hµo kiÖt	0	0	0	0	5	\script\global\playertitle.lua	Equip	UnEquip	\UImage\µÚÈı°æ\wÎä»ê¶·ÆÇ\Ì©¶·.spr					
66	4	Giang Hå Tinh Anh	0	0	0	0	5	\script\global\playertitle.lua	Equip	UnEquip	\UImage\µÚÈı°æ\wÎä»ê¶·ÆÇ\èÉĞÛ.spr					
67	1	§¹i S­ Tû	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
67	2	NhŞ S­ Tû	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
67	3	Tam S­ Tû	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
67	11	§¹i S­ Huynh	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
67	12	NhŞ S­ Huynh	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
67	13	Tam S­ Huynh	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
67	14	Vâ HiÒn-T©n Tó	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr		<color=yellow>HiÖu qu¶ danh hiÖu:<color> T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 2<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 2<enter/><color=yellow>HiÖu qu¶ Èn:<color> T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 2<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 2	1	T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 2<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 2	T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 2<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 2
67	15	Vâ SÜ-T©n Tó	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr		<color=yellow>HiÖu qu¶ danh hiÖu:<color> T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 4<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 4<enter/><color=yellow>HiÖu qu¶ Èn:<color> T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 4<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 4	1	T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 4<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 4	T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 4<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 4
67	16	Vâ S­-T©n Tó	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr		<color=yellow>HiÖu qu¶ danh hiÖu:<color> T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 6<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 6<enter/><color=yellow>HiÖu qu¶ Èn:<color> T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 6<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 6	1	T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 6<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 6	T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 6<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 6
