LineId	Name	GroupID	AttrId	AttrLv	Rate	AttrWorth	ConflictGroupID	
2264	§iÓm néi c«ng -TÝm	132	13817	1	450	1000	630	
2265	§iÓm néi ngo¹i c«ng - TÝm	132	13818	1	300	1000	631	
2266	T¨ng ®iÓm sinh lùc - TÝm	132	13812	1	150	1000	632	
2267	B¹o kÝch - Vµng	132	13829	1	100	1000	627	
2269	§iÓm ngo¹i c«ng - Vµng	132	13831	1	300	1000	629	
2270	§iÓm néi c«ng - Vµng	132	13832	1	300	1000	630	
2271	§iÓm néi ngo¹i c«ng - Vµng	132	13833	1	200	1000	631	
2272	T¨ng ®iÓm sinh lùc - Vµng	132	13827	1	100	1000	632	
2273	5 sao trang bÞ §»ng V©n  thuéc tÝnh gi¶i khãa 1----------------------------------------------							
2280	Phßng béc - Xanh lam	133	13898	1	2250	1000	633	
2281	Gi¶m béc - Xanh lam	133	13899	1	2250	1000	634	
2282	Hé gi¸p ngo¹i phßng - Xanh lam	133	13900	1	750	1000	635	
2283	Hé gi¸p néi phßng - Xanh lam	133	13901	1	750	1000	636	
2284	Hé gi¸p néi ngo¹i phßng - Xanh lam	133	13902	1	750	1000	637	
2285	§iÓm sinh lùc- Xanh lam	133	13903	1	750	1000	638	
2286	Phßng béc - TÝm	133	13932	1	450	1000	633	
2287	Gi¶m béc - TÝm	133	13933	1	450	1000	634	
2288	Hé gi¸p ngo¹i phßng - TÝm	133	13934	1	150	1000	635	
2289	Hé gi¸p néi phßng - TÝm	133	13935	1	150	1000	636	
2290	Hé gi¸p néi ngo¹i phßng - TÝm	133	13936	1	150	1000	637	
2291	§iÓm sinh lùc - TÝm	133	13937	1	150	1000	638	
2292	Phßng béc - Vµng	133	13966	1	300	1000	633	
2293	Gi¶m béc - Vµng	133	13967	1	300	1000	634	
2294	Hé gi¸p ngo¹i phßng - Vµng	133	13968	1	100	1000	635	
2295	Hé gi¸p néi phßng - Vµng	133	13969	1	100	1000	636	
2296	Hé gi¸p néi ngo¹i phßng - Vµng	133	13970	1	100	1000	637	
2297	§iÓm sinh lùc - Vµng	133	13971	1	100	1000	638	
2298	5 sao trang bÞ §»ng V©n  thuéc tÝnh gi¶i khãa 2----------------------------------------------							
2302	Néi c«ng - Xanh lam	134	13873	1	3000	1000	639	
2303	Th©n ph¸p - Xanh lam	134	13872	1	2250	1000	640	
2304	§éng s¸t - Xanh lam	134	13874	1	2250	1000	641	
2305	Néi c«ng - TÝm	134	13907	1	600	1000	639	
2306	Th©n ph¸p - TÝm	134	13906	1	450	1000	640	
2307	§éng s¸t - TÝm	134	13908	1	450	1000	641	
2308	Néi c«ng - Vµng	134	13941	1	400	1000	639	
2309	Th©n ph¸p - Vµng	134	13940	1	300	1000	640	
2310	§éng s¸t - Vµng	134	13942	1	300	1000	641	
2311	5 sao trang bÞ §»ng V©n  thuéc tÝnh gi¶i khãa 3-1;2----------------------------------------------							
2320	Giíi h¹n cao nhÊt néi c«ng vò khÝ- xanh lam	135	13879	1	2250	1000	644	
2321	Giíi h¹n thÊp nhÊt néi c«ng vò khÝ- xanh lam	135	13880	1	2250	1000	645	
2322	Tû lÖ néi c«ng - Xanh lam	135	13886	1	1500	1000	646	
2323	§iÓm tæng c«ng kÝch néi c«ng - Xanh lam	135	13884	1	1500	1000	647	
2326	Giíi h¹n cao nhÊt néi c«ng vò khÝ - TÝm	135	13913	1	450	1000	644	
2327	Giíi h¹n néi c«ng vò khÝ - TÝm	135	13914	1	450	1000	645	
2328	Tû lÖ néi c«ng- TÝm	135	13920	1	300	1000	646	
2329	§iÓm tæng c«ng kÝch néi c«ng - TÝm	135	13918	1	300	1000	647	
2332	Giíi h¹n cao nhÊt néi c«ng vò khÝ - Vµng	135	13947	1	300	1000	644	
2333	Giíi h¹n thÊp nhÊt néi c«ng vò khÝ - Vµng	135	13948	1	300	1000	645	
2334	Tû lÖ néi c«ng-vµng	135	13954	1	200	1000	646	
2335	§iÓm tæng c«ng kÝch néi c«ng- vµng	135	13952	1	200	1000	647	
2336	5 sao Trang bÞ §»ng V©n Thuéc tÝnh gi¶i khãa 3-3----------------------------------------------							
2342	Tèc ®é ch¹y - Xanh lam	136	13891	1	2625	1000	648	
2343	Ph¸t huy Vâ c«ng- Xanh lam	136	13893	1	375	1000	649	
2344	Gi¶m nöa chÞu th­¬ng - Xanh lam	136	13894	1	2250	1000	650	
2345	X¸c suÊt chuÈn x¸c - Xanh lam	136	13895	1	750	1000	651	
2346	Rót ng¾n ®éng t¸c bÞ th­¬ng- Xanh lam	136	13904	1	1500	1000	652	
2347	Tèc ®é ch¹y -TÝm	136	13925	1	525	1000	648	
2348	Ph¸t huy Vâ c«ng - TÝm	136	13927	1	75	1000	649	
2349	Gi¶m nöa chÞu th­¬ng - TÝm	136	13928	1	450	1000	650	
2350	X¸c suÊt chuÈn x¸c - TÝm	136	13929	1	150	1000	651	
2351	Rót ng¾n ®éng t¸c bÞ th­¬ng- TÝm	136	13938	1	300	1000	652	
2352	Tèc ®é ch¹y - Vµng	136	13959	1	350	1000	648	
2353	Ph¸t huy Vâ c«ng - Vµng	136	13961	1	50	1000	649	
2354	Gi¶m nöa chÞu th­¬ng - Vµng	136	13962	1	300	1000	650	
2355	X¸c suÊt chuÈn x¸c - Vµng	136	13963	1	100	1000	651	
2356	Rót ng¾n ®éng t¸c bÞ th­¬ng- Vµng	136	13972	1	200	1000	652	
2357	TÝn vËt bang héi Thuéc tÝnh bang héi 1-------------------------------------------------							
2358	§iÓm sè ph¸ ®Þch	137	13973	1	10000	2000		
2359	Kh¸ng tÊt c¶	138	13974	1	10000	2000		
2360	§iÓm sè c«ng kÝch	139	13975	1	10000	2000		
2361	TÝn vËt bang héi Thuéc tÝnh c¬ b¶n 2-------------------------------------------------							
2362	§iÓm sè ph¸ ®Þch	140	13976	1	10000	2000		
2363	Kh¸ng tÊt c¶	141	13977	1	10000	2000		
2364	§iÓm sè c«ng kÝch	142	13978	1	10000	2000		
2365	TÝn vËt bang héi Thuéc tÝnh c¬ b¶n 3-------------------------------------------------							
2366	§iÓm sè ph¸ ®Þch	143	13979	1	10000	2000		
2367	Kh¸ng tÊt c¶	144	13980	1	10000	2000		
2368	§iÓm sè c«ng kÝch	145	13981	1	10000	2000		
2369	TÝn vËt bang héi Thuéc tÝnh c¬ b¶n 4-------------------------------------------------							
2370	§iÓm sè ph¸ ®Þch	146	13982	1	10000	2000		
2371	Kh¸ng tÊt c¶	147	13983	1	10000	2000		
2372	§iÓm sè c«ng kÝch	148	13984	1	10000	2000		
2373	TÝn vËt bang héi Thuéc tÝnh c¬ b¶n 5-------------------------------------------------							
2374	§iÓm sè ph¸ ®Þch	149	13985	1	10000	2000		
2375	Kh¸ng tÊt c¶	150	13986	1	10000	2000		
2376	§iÓm sè c«ng kÝch	151	13987	1	10000	2000		
2377	TÝn vËt bang héi Thuéc tÝnh c¬ b¶n 6-------------------------------------------------							
2378	§iÓm sè ph¸ ®Þch	152	13988	1	10000	2000		
2379	Kh¸ng tÊt c¶	153	13989	1	10000	2000		
2380	§iÓm sè c«ng kÝch	154	13990	1	10000	2000		
2381	TÝn vËt bang héi Thuéc tÝnh c¬ b¶n 7-------------------------------------------------							
2382	§iÓm sè ph¸ ®Þch	155	13991	1	10000	2000		
2383	Kh¸ng tÊt c¶	156	13992	1	10000	2000		
2384	§iÓm sè c«ng kÝch	157	13993	1	10000	2000		
2385	TÝn vËt bang héi Thuéc tÝnh c¬ b¶n 8-------------------------------------------------							
2386	§iÓm sè ph¸ ®Þch	158	13994	1	10000	2000		
2387	Kh¸ng tÊt c¶	159	13995	1	10000	2000		
2388	§iÓm sè c«ng kÝch	160	13996	1	10000	2000		
2389	TÝn vËt bang héi Thuéc tÝnh c¬ b¶n 9-------------------------------------------------							
2390	§iÓm sè ph¸ ®Þch	161	13997	1	10000	2000		
2391	Kh¸ng tÊt c¶	162	13998	1	10000	2000		
2392	§iÓm sè c«ng kÝch	163	13999	1	10000	2000		
2393	TÝn vËt bang héi Thuéc tÝnh c¬ b¶n 10-------------------------------------------------							
2394	§iÓm sè ph¸ ®Þch	164	14000	1	10000	2000		
2395	Kh¸ng tÊt c¶	165	14001	1	10000	2000		
2396	§iÓm sè c«ng kÝch	166	14002	1	10000	2000		
2397	TÝn vËt bang héi Thuéc tÝnh c¬ b¶n 11-------------------------------------------------							
2398	§iÓm sè ph¸ ®Þch	167	14003	1	10000	2000		
2399	Kh¸ng tÊt c¶	168	14004	1	10000	2000		
2400	§iÓm sè c«ng kÝch	169	14005	1	10000	2000		
2401	TÝn vËt bang héi Thuéc tÝnh c¬ b¶n 12-------------------------------------------------							
2402	§iÓm sè ph¸ ®Þch	170	14006	1	10000	2000		
2403	Kh¸ng tÊt c¶	171	14007	1	10000	2000		
2404	§iÓm sè c«ng kÝch	172	14008	1	10000	2000		
2405	TÝn vËt bang héi Thuéc tÝnh c¬ b¶n 13-------------------------------------------------							
2406	§iÓm sè ph¸ ®Þch	173	14009	1	10000	2000		
2407	Kh¸ng tÊt c¶	174	14010	1	10000	2000		
2408	§iÓm sè c«ng kÝch	175	14011	1	10000	2000		
2409	TÝn vËt bang héi Thuéc tÝnh c¬ b¶n 14-------------------------------------------------							
2410	§iÓm sè ph¸ ®Þch	176	14012	1	10000	2000		
2411	Kh¸ng tÊt c¶	177	14013	1	10000	2000		
2412	§iÓm sè c«ng kÝch	178	14014	1	10000	2000		
2413	TÝn vËt bang héi Thuéc tÝnh c¬ b¶n 15-------------------------------------------------							
2414	§iÓm sè ph¸ ®Þch	179	14015	1	10000	2000		
2415	Kh¸ng tÊt c¶	180	14016	1	10000	2000		
2416	§iÓm sè c«ng kÝch	181	14017	1	10000	2000		
2417	Bé Âm HuyÕt_§Çu 3 dßng tr­íc tr­ëng thµnh---------------------------------------------------							
2418	§iÓm sinh lùc	182	13573	12	10000	1000		
2419	Gi¶m th­¬ng b¹o kÝch	183	14192	2	10000	1000		
2420	XuÊt chiªu	184	14193	2	10000	1000		
2421	Bé Âm HuyÕt_§Çu 3 dßng sau më khãa---------------------------------------------------							
2422	Néi ngo¹i c«ng %	185	14194	5	10000	1000		
2423	Tû lÖ néi ngo¹i phßng	186	644	4	10000	1000		
2424	Phßng thñ b¹o kÝch	187	14204	1	10000	1000		
2425	Bé Âm HuyÕt_y 3 dßng tr­íc tr­ëng thµnh---------------------------------------------------							
2426	§iÓm sinh lùc	188	13721	21	10000	1000		
2427	Gi¶m th­¬ng b¹o kÝch	189	14192	2	10000	1000		
2428	Kh¸ng tÊt c¶	190	14195	4	10000	1000		
2429	Bé Âm HuyÕt_y 3 dßng sau më khãa---------------------------------------------------							
2430	Néi ngo¹i c«ng %	191	14194	5	10000	1000		
2431	Sinh mÖnh %	192	843	6	10000	1000		
2432	Phßng thñ b¹o kÝch	193	14204	1	10000	1000		
2433	Bé Âm HuyÕt_Trang 3 dßng tr­íc tr­ëng thµnh---------------------------------------------------							
2434	§iÓm sinh lùc	194	13721	21	10000	1000		
2435	Gi¶m th­¬ng b¹o kÝch	195	14192	2	10000	1000		
2436	Gi¶m thä th­¬ng %	196	483	3	10000	1000		
2437	Bé Âm HuyÕt_Trang 3 dßng sau më khãa---------------------------------------------------							
2438	Néi ngo¹i c«ng %	197	14194	5	10000	1000		
2439	Néi ngo¹i phßng %	198	13758	1	10000	1000		
2440	Phßng thñ b¹o kÝch	199	14204	1	10000	1000		
2441	Bé Âm HuyÕt_Giíi 3 dßng tr­íc tr­ëng thµnh---------------------------------------------------							
2442	Sinh lùc	200	13721	15	10000	1000		
2443	B¹o th­¬ng	201	14196	2	10000	1000		
2444	ChÝnh x¸c	202	13564	1	0	0		
2445	Bé Âm HuyÕt_Giíi 3 dßng sau më khãa---------------------------------------------------							
2446	§¸nh m¹nh 	203	14197	1	10000	1000		
2447	Néi ngo¹i c«ng %	204	14194	1	10000	1000		
2448	MËt tÞch céng thªm t¨ng %	205	14198	1	10000	1000		
2449	Bé Âm HuyÕt_Béi 3 dßng tr­íc tr­ëng thµnh---------------------------------------------------							
2450	Sinh lùc	206	13721	15	10000	1000		
2451	B¹o th­¬ng	207	14196	2	10000	1000		
2452	NÐ tr¸nh	208	13537	3	0	0		
2453	Bé Âm HuyÕt_Béi 3 dßng sau më khãa---------------------------------------------------							
2454	D­îc hiÖu kÐo dµi	209	13666	10	10000	1000		
2455	Sinh mÖnh %	210	843	5	10000	1000		
2456	Tû lÖ xuÊt chiªu %	211	14137	1	10000	1000		
2457	Bé Âm HuyÕt_Vò khÝ néi c«ng, néi kÝch 3 dßng tr­íc tr­ëng thµnh---------------------------------------------------							
2458	Néi c«ng 	212	13347	4	10000	1000		
2459	Tû lÖ néi c«ng	213	14199	3	10000	1000		
2460	B¹o th­¬ng	214	14196	3	10000	1000		
2461	Bé Âm HuyÕt_Vò khÝ ngo¹i c«ng, søc m¹nh 3 dßng tr­íc tr­ëng thµnh---------------------------------------------------							
2462	Søc m¹nh	215	13345	4	10000	1000		
2463	Tû lÖ ngo¹i c«ng	216	14201	3	10000	1000		
2464	B¹o th­¬ng	217	14196	3	10000	1000		
2465	Bé Âm HuyÕt_Vò khÝ s¸t th­¬ng, søc m¹nh 3 dßng tr­íc tr­ëng thµnh---------------------------------------------------							
2466	Søc m¹nh	218	13345	4	10000	1000		
2467	S¸t th­¬ng	219	14203	2	10000	1000		
2468	B¹o th­¬ng	220	14196	3	10000	1000		
2469	Bé Âm HuyÕt_Vò khÝ ®µn néi c«ng, th©n ph¸p 3 dßng tr­íc tr­ëng thµnh---------------------------------------------------							
2470	Th©n ph¸p	221	13346	4	10000	1000		
2471	Tû lÖ néi c«ng	222	14199	3	10000	1000		
2472	B¹o th­¬ng	223	14196	3	10000	1000		
2473	Bé Âm HuyÕt_Vò khÝ s¸t th­¬ng linh ho¹t 3 dßng tr­íc tr­ëng thµnh---------------------------------------------------							
2474	Linh ho¹t	224	13348	4	10000	1000		
2475	S¸t th­¬ng	225	14203	2	10000	1000		
2476	B¹o th­¬ng	226	14196	3	10000	1000		
2477	vò khÝ Èm huyªt( néi c«ng) 3 opt më khãa sau---------------------------------------------------							
2478	Gi¶m néi phßng %	227	14235	1	10000	1000		
2479	Kh¸ng tÊt c¶	228	14195	1	10000	1000		
2480	§¸nh m¹nh 	229	14197	4	10000	1000		
2481	Bé Âm HuyÕt_Vò khÝ s¸t th­¬ng néi c«ng 3 dßng tr­íc tr­ëng thµnh---------------------------------------------------							
2482	Néi c«ng 	230	13347	4	10000	1000		
2483	S¸t th­¬ng	231	14203	2	10000	1000		
2484	B¹o th­¬ng	232	14196	3	10000	1000		
2485	tæ cè ®Þnh V« Song ChiÕn ThÇn							
2486	Thi triÓn%	233	13342	4	10000	1000	117	
2487	D­îc hiÖu kÐo dµi	234	13356	2	10000	1000	64	
2488	Gi¶m thä th­¬ng	235	13344	3	10000	1000	118	
2489	Sinh mÖnh %	236	13343	3	10000	1000	9	
2490	tæ tr­ëng thµnh V« Song ChiÕn ThÇn							
2491	Néi c«ng t¨ng /1% 	237	14219	2	2500	1000	20	
2492	Ngo¹i c«ng t¨ng: /1% 	237	14220	2	2500	1000	19	
2493	S¸t th­¬ng t¨ng /1	237	14221	1	2500	1000	16	
2494	S¸t th­¬ng ®éc	237	14222	2	2500	1000	17	
2495	tæ më khãa V« Song ChiÕn ThÇn							
2496	Søc m¹nh	238	13345	8	2000	2000	54	
2497	Th©n ph¸p	238	13346	8	2000	2000	55	
2498	Néi c«ng 	238	13347	8	2000	2000	56	
2499	Linh ho¹t	238	13348	8	2000	2000	57	
2500	G©n cèt	238	13349	8	2000	2000	58	
2501	Bé Âm HuyÕt_Vò khÝ s¸t th­¬ng th©n ph¸p 3 dßng tr­íc tr­ëng thµnh---------------------------------------------------							
2502	Th©n ph¸p	242	13346	4	10000	1000		
2503	S¸t th­¬ng	243	14203	2	10000	1000		
2504	B¹o th­¬ng	244	14196	3	10000	1000		
2505	vò khÝ Èm huyªt( ngo¹i c«ng) 4 opt më khãa sau---------------------------------------------------							
2506	Gi¶m ngo¹i phßng%	245	14236	1	10000	1000		
2507	Kh¸ng tÊt c¶	246	14195	1	10000	1000		
2508	§¸nh m¹nh 	247	14197	4	10000	1000		
2509	Thuéc tÝnh tr­ëng thµnh Hoan Linh 6 sao 1----------------------------------------------							
2510	§éng s¸t - Xanh lam	248	14291	1	3750	1000	556	
2511	Th©n ph¸p - Xanh lam	248	14292	1	3750	1000	557	
2512	§éng s¸t - TÝm	248	14306	1	750	1000	556	
2513	Th©n ph¸p - TÝm	248	14307	1	750	1000	557	
2514	§éng s¸t - Vµng	248	14238	1	500	1000	556	
2515	Th©n ph¸p - Vµng	248	14239	1	500	1000	557	
2516	Thuéc tÝnh tr­ëng thµnh Hoan Linh 6 sao 2----------------------------------------------							
2517	Néi c«ng - Xanh lam	249	14295	1	2250	1000	558	
2518	Søc m¹nh - Xanh lam	249	14293	1	1500	1000	559	
2519	C¨n cèt - Xanh lam	249	14294	1	1500	1000	560	
2520	T¨ng ®iÓm sinh lùc - Xanh lam	249	14296	1	1500	1000	561	
2521	T¨ng tû lÖ ®iÓm sinh lùc - Xanh lam	249	14297	1	750	1000	562	
2522	Néi c«ng - TÝm	249	14310	1	450	1000	558	
2523	Søc m¹nh - TÝm	249	14308	1	300	1000	559	
2524	C¨n cèt - TÝm	249	14309	1	300	1000	560	
2525	T¨ng ®iÓm sinh lùc - TÝm	249	14311	1	300	1000	561	
2526	T¨ng tû lÖ ®iÓm sinh lùc - TÝm	249	14312	1	150	1000	562	
2527	Néi c«ng - Vµng	249	14242	1	300	1000	558	
2528	Søc m¹nh - Vµng	249	14240	1	200	1000	559	
2529	C¨n cèt - Vµng	249	14241	1	200	1000	560	
2530	T¨ng ®iÓm sinh lùc - Vµng	249	14243	1	200	1000	561	
2531	T¨ng tû lÖ ®iÓm sinh lùc - Vµng	249	14244	1	100	1000	562	
2532	Thuéc tÝnh tr­ëng thµnh Hoan Linh 6 sao 3----------------------------------------------							
2533	B¹o kÝch - Xanh lam	250	14298	1	750	1000	563	
2534	T¨ng ®iÓm sè ngo¹i c«ng - Xanh lam	250	14300	1	2250	1000	565	
2535	T¨ng ®iÓm sè néi c«ng - Xanh lam	250	14301	1	2250	1000	566	
2536	T¨ng ®iÓm sè néi ngo¹i - Xanh lam	250	14302	1	1500	1000	567	
2537	Toµn thuéc tÝnh - Xanh lam	250	14303	1	750	1000	568	
2538	B¹o kÝch - TÝm	250	14313	1	150	1000	563	
2539	T¨ng ®iÓm sè ngo¹i c«ng - TÝm	250	14315	1	450	1000	565	
2540	T¨ng ®iÓm sè néi c«ng - TÝm	250	14316	1	450	1000	566	
2541	T¨ng ®iÓm sè néi ngo¹i - TÝm	250	14317	1	300	1000	567	
2542	Toµn thuéc tÝnh - TÝm	250	14318	1	150	1000	568	
2543	B¹o kÝch - Vµng	250	14245	1	100	1000	563	
2544	T¨ng ®iÓm sè ngo¹i c«ng - Vµng	250	14247	1	300	1000	565	
2545	T¨ng ®iÓm sè néi c«ng - Vµng	250	14248	1	300	1000	566	
2546	T¨ng ®iÓm sè néi ngo¹i - Vµng	250	14249	1	200	1000	567	
2547	Toµn thuéc tÝnh - Vµng	250	14250	1	100	1000	568	
2548	Thuéc tÝnh më khãa Hoan Linh 6 sao 1----------------------------------------------							
2549	Phßng béc - Xanh lam	251	14348	1	2250	1000	569	
2550	Gi¶m béc - Xanh lam	251	14349	1	2250	1000	570	
2551	Hé gi¸p ngo¹i phßng - Xanh lam	251	14350	1	750	1000	571	
2552	Hé gi¸p néi phßng - Xanh lam	251	14351	1	750	1000	572	
2553	Hé gi¸p néi ngo¹i phßng - Xanh lam	251	14352	1	750	1000	573	
2554	§iÓm sinh lùc- Xanh lam	251	14353	1	750	1000	574	
2555	Phßng béc - TÝm	251	14382	1	450	1000	569	
2556	Gi¶m béc - TÝm	251	14383	1	450	1000	570	
2557	Hé gi¸p ngo¹i phßng - TÝm	251	14384	1	150	1000	571	
2558	Hé gi¸p néi phßng - TÝm	251	14385	1	150	1000	572	
2559	Hé gi¸p néi ngo¹i phßng - TÝm	251	14386	1	150	1000	573	
2560	§iÓm sinh lùc - TÝm	251	14387	1	150	1000	574	
2561	Phßng béc - Vµng	251	14280	1	300	1000	569	
2562	Gi¶m béc - Vµng	251	14281	1	300	1000	570	
2563	Hé gi¸p ngo¹i phßng - Vµng	251	14282	1	100	1000	571	
2564	Hé gi¸p néi phßng - Vµng	251	14283	1	100	1000	572	
2565	Hé gi¸p néi ngo¹i phßng - Vµng	251	14284	1	100	1000	573	
2566	§iÓm sinh lùc - Vµng	251	14285	1	100	1000	574	
2567	Thuéc tÝnh më khãa Hoan Linh 6 sao 2----------------------------------------------							
2568	§éng s¸t - Xanh lam	252	14324	1	3750	1000	575	
2569	Th©n ph¸p - Xanh lam	252	14322	1	3750	1000	576	
2570	§éng s¸t - TÝm	252	14358	1	750	1000	575	
2571	Th©n ph¸p - TÝm	252	14356	1	750	1000	576	
2572	§éng s¸t - Vµng	252	14256	1	500	1000	575	
2573	Th©n ph¸p - Vµng	252	14254	1	500	1000	576	
2574	Thuéc tÝnh më khãa Hoan Linh 6 sao 3-1----------------------------------------------							
2575	T¨ng s¸t th­¬ng - Xanh lam	253	14326	1	2250	1000	579	
2576	C«ng kÝch kÌm ®éc - Xanh lam	253	14327	1	2250	1000	580	
2577	S¸t th­¬ng ®éc trïng - Xanh lam	253	14328	1	2625	1000	581	
2578	Tû lÖ kh¸ng tr¹ng th¸i bÊt th­êng-Lam	253	14237	1	375	1000	582	
2579	T¨ng s¸t th­¬ng - TÝm	253	14360	1	450	1000	579	
2580	C«ng kÝch kÌm ®éc - TÝm	253	14361	1	450	1000	580	
2581	S¸t th­¬ng ®éc trïng - TÝm	253	14362	1	525	1000	581	
2582	Tû lÖ kh¸ng tr¹ng th¸i bÊt th­êng-TÝm	253	14389	2	75	1000	582	
2583	T¨ng s¸t th­¬ng - Vµng	253	14258	1	300	1000	579	
2584	C«ng kÝch kÌm ®éc - Vµng	253	14259	1	300	1000	580	
2585	S¸t th­¬ng ®éc trïng - Vµng	253	14260	1	350	1000	581	
2586	Tû lÖ kh¸ng tr¹ng th¸i bÊt th­êng-Kim	253	14390	3	50	1000	582	
2587	Thuéc tÝnh më khãa Hoan Linh 6 sao 3-2----------------------------------------------							
2588	T¨ng s¸t th­¬ng - Xanh lam	254	14326	1	2250	1000	583	
2589	C«ng kÝch kÌm ®éc - Xanh lam	254	14327	1	2250	1000	584	
2590	S¸t th­¬ng ®éc trïng - Xanh lam	254	14328	1	3000	1000	585	
2591	T¨ng s¸t th­¬ng - TÝm	254	14360	1	450	1000	583	
2592	C«ng kÝch kÌm ®éc - TÝm	254	14361	1	450	1000	584	
2593	S¸t th­¬ng ®éc trïng - TÝm	254	14362	1	600	1000	585	
2594	T¨ng s¸t th­¬ng - Vµng	254	14258	1	300	1000	583	
2595	C«ng kÝch kÌm ®éc - Vµng	254	14259	1	300	1000	584	
2596	S¸t th­¬ng ®éc trïng - Vµng	254	14260	1	400	1000	585	
2597	Thuéc tÝnh më khãa Hoan Linh 6 sao 3-3----------------------------------------------							
2598	Tèc ®é ch¹y - Xanh lam	255	14341	1	3000	1000	586	
2599	Ph¸t huy Vâ c«ng- Xanh lam	255	14343	1	375	1000	587	
2600	Gi¶m nöa chÞu th­¬ng - Xanh lam	255	14344	1	1500	1000	588	
2601	X¸c suÊt chuÈn x¸c - Xanh lam	255	14345	1	1125	1000	589	
2602	Toµn thuéc tÝnh - Xanh lam	255	14346	1	1500	1000	590	
2603	Tèc ®é ch¹y -TÝm	255	14375	1	600	1000	586	
2604	Ph¸t huy Vâ c«ng - TÝm	255	14377	1	75	1000	587	
2605	Gi¶m nöa chÞu th­¬ng - TÝm	255	14276	1	300	1000	588	
2606	X¸c suÊt chuÈn x¸c - TÝm	255	14379	1	225	1000	589	
2607	Toµn thuéc tÝnh - TÝm	255	14380	1	300	1000	590	
2608	Tèc ®é ch¹y - Vµng	255	14273	1	400	1000	586	
2609	Ph¸t huy Vâ c«ng - Vµng	255	14275	1	50	1000	587	
2610	Gi¶m nöa chÞu th­¬ng - Vµng	255	14276	1	200	1000	588	
2611	X¸c suÊt chuÈn x¸c - Vµng	255	14277	1	150	1000	589	
2612	Toµn thuéc tÝnh - Vµng	255	14278	1	200	1000	590	
2613	Thuéc tÝnh tr­ëng thµnh §»ng Giao 6 sao 1----------------------------------------------							
2614	Søc m¹nh - Xanh lam	256	14293	1	3750	1000	591	
2615	C¨n cèt - Xanh lam	256	14294	1	3750	1000	592	
2616	Søc m¹nh - TÝm	256	14308	1	750	1000	591	
2617	C¨n cèt - TÝm	256	14309	1	750	1000	592	
2618	Søc m¹nh - Vµng	256	14240	1	500	1000	591	
2619	C¨n cèt - Vµng	256	14241	1	500	1000	592	
2620	Thuéc tÝnh tr­ëng thµnh §»ng Giao 6 sao 2----------------------------------------------							
2621	Néi c«ng - Xanh lam	257	14295	1	2250	1000	593	
2622	Th©n ph¸p - Xanh lam	257	14292	1	1500	1000	594	
2623	§éng s¸t - Xanh lam	257	14291	1	1500	1000	595	
2624	§iÓm sinh lùc- Xanh lam	257	14296	1	1500	1000	596	
2625	Tû lÖ ®iÓm sinh lùc - Xanh lam	257	14297	1	750	1000	597	
2626	Néi c«ng - TÝm	257	14310	1	450	1000	593	
2627	Th©n ph¸p - TÝm	257	14307	1	300	1000	594	
2628	§éng s¸t - TÝm	257	14306	1	300	1000	595	
2629	§iÓm sinh lùc - TÝm	257	14311	1	300	1000	596	
2630	Tû lÖ ®iÓm sinh lùc -TÝm 	257	14312	1	150	1000	597	
2631	Néi c«ng - Vµng	257	14242	1	300	1000	593	
2632	Th©n ph¸p - Vµng	257	14239	1	200	1000	594	
2633	§éng s¸t - Vµng	257	14238	1	200	1000	595	
2634	§iÓm sinh lùc - Vµng	257	14243	1	200	1000	596	
2635	Tû lÖ ®iÓm sinh lùc - Vµng	257	14244	1	100	1000	597	
2636	Thuéc tÝnh tr­ëng thµnh §»ng Giao 6 sao 3----------------------------------------------							
2637	B¹o kÝch - Xanh lam	258	14298	1	750	1000	598	
2638	§iÓm ngo¹i c«ng - Xanh lam	258	14300	1	2250	1000	599	
2639	§iÓm néi c«ng - Xanh lam	258	14301	1	2250	1000	560	
2640	§iÓm néi ngo¹i c«ng - Xanh lam	258	14302	1	1500	1000	561	
2641	T¨ng ®iÓm sinh lùc - Xanh lam	258	14296	1	750	1000	562	
2642	B¹o kÝch - TÝm	258	14313	1	150	1000	598	
2643	§iÓm ngo¹i c«ng -TÝm	258	14315	1	450	1000	599	
2644	§iÓm néi c«ng -TÝm	258	14316	1	450	1000	560	
2645	§iÓm néi ngo¹i c«ng - TÝm	258	14317	1	300	1000	561	
2646	T¨ng ®iÓm sinh lùc - TÝm	258	14311	1	150	1000	562	
2647	B¹o kÝch - Vµng	258	14245	1	100	1000	598	
2648	§iÓm ngo¹i c«ng - Vµng	258	14247	1	300	1000	599	
2649	§iÓm néi c«ng - Vµng	258	14248	1	300	1000	560	
2650	§iÓm néi ngo¹i c«ng - Vµng	258	14249	1	200	1000	561	
2651	T¨ng ®iÓm sinh lùc - Vµng	258	14243	1	100	1000	562	
2652	Thuéc tÝnh më khãa §»ng Giao 6 sao 1----------------------------------------------							
2653	Phßng béc - Xanh lam	259	14348	1	2250	1000	563	
2654	Gi¶m béc - Xanh lam	259	14349	1	2250	1000	564	
2655	Hé gi¸p ngo¹i phßng - Xanh lam	259	14350	1	750	1000	565	
2656	Hé gi¸p néi phßng - Xanh lam	259	14351	1	750	1000	566	
2657	Hé gi¸p néi ngo¹i phßng - Xanh lam	259	14352	1	750	1000	567	
2658	§iÓm sinh lùc- Xanh lam	259	14353	1	750	1000	568	
